Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 22_level_0,Playing Time,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Unnamed: 23_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Matches,MP,LgRank,MP,Matches,Matches
Adam Marusic,SuperLiga (1 Season),SuperLiga (1 Season),SuperLiga (1 Season),,,27,24,2116,23.5,6,2,8,6,0,0,1,1,,,,,,,,0.26,0.09,0.34,0.26,0.34,,,,,,,,,,,,
Adam Marusic,Conf Lg (1 Season),Conf Lg (1 Season),Conf Lg (1 Season),,,3,2,211,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,,,,,,,
Bastos,2015-2016,24,Rostov,ru RUS,1. Premier League,26,26,2340,26.0,3,0,3,3,0,0,2,0,,,,,,,,0.12,0.00,0.12,0.12,0.12,,,,,,Matches,,,,,,
Bastos,2016-2017,25,Lazio,it ITA,Coppa Italia,3,3,232,2.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Bastos,2017-2018,26,Lazio,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Bastos,2018-2019,27,Lazio,it ITA,Coppa Italia,5,4,356,4.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Bastos,2019-2020,28,Lazio,it ITA,Coppa Italia,1,1,90,1.0,1,0,1,1,0,0,0,0,,,,,,,,1.00,0.00,1.00,1.00,1.00,,,,,,Matches,,,,,,
Bastos,2020-2021,29,Al-Ain,sa KSA,1. Pro League,22,22,1933,21.5,2,0,2,2,0,0,5,0,,,,,,,,0.09,0.00,0.09,0.09,0.09,,,,,,Matches,,,,,,
Bastos,2021-2022,30,Rostov,ru RUS,1. Premier League,14,13,1215,13.5,1,1,2,1,0,0,4,0,,,,,,,,0.07,0.07,0.15,0.07,0.15,,,,,,Matches,,,,,,
Bastos,2023,31,Botafogo (RJ),br BRA,1. Série A,4,2,118,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,,,,,,
Bastos,2024,32,Botafogo (RJ),,1. Libertadores,10,10,861,9.6,0,0,0,0,0,0,4,0,0.2,0.2,0.9,1.1,3,21,0,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12,Matches,,,,,,
Bastos,9 Seasons,9 Seasons,4 Clubs,,8 Leagues,205,172,15501,172.2,18,1,19,18,0,0,39,2,7.5,7.5,1.7,9.3,89,311,37,0.10,0.01,0.11,0.10,0.11,0.08,0.02,0.10,0.08,0.10,,,,,,,
Bastos,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Bastos,Lazio (5 Seasons),Lazio (5 Seasons),Lazio (5 Seasons),,4 Leagues,94,66,6198,68.9,9,0,9,9,0,0,18,2,5.6,5.6,0.7,6.2,74,175,30,0.13,0.00,0.13,0.13,0.13,0.11,0.01,0.12,0.11,0.12,,,,,,,
Bastos,Rostov (3 Seasons),Rostov (3 Seasons),Rostov (3 Seasons),,1 League,43,41,3763,41.8,4,1,5,4,0,0,6,0,,,,,,,,0.10,0.02,0.12,0.10,0.12,,,,,,,,,,,,
Bastos,Botafogo (RJ) (2 Seasons),Botafogo (RJ) (2 Seasons),Botafogo (RJ) (2 Seasons),,2 Leagues,46,43,3607,40.1,3,0,3,3,0,0,10,0,2.0,2.0,1.1,3.0,15,136,7,0.07,0.00,0.07,0.07,0.07,0.05,0.03,0.08,0.05,0.08,,,,,,,
Bastos,Al-Ain (1 Season),Al-Ain (1 Season),Al-Ain (1 Season),,1 League,22,22,1933,21.5,2,0,2,2,0,0,5,0,,,,,,,,0.09,0.00,0.09,0.09,0.09,,,,,,,,,,,,
Bastos,Serie A (5 Seasons),Serie A (5 Seasons),Serie A (5 Seasons),,,68,43,4148,46.1,6,0,6,6,0,0,16,2,4.0,4.0,0.2,4.2,58,115,24,0.13,0.00,0.13,0.13,0.13,0.11,0.01,0.11,0.11,0.11,,,,,,,
Bastos,Coppa Italia (4 Seasons),Coppa Italia (4 Seasons),Coppa Italia (4 Seasons),,,10,9,768,8.5,1,0,1,1,0,0,1,0,,,,,,,,0.12,0.00,0.12,0.12,0.12,,,,,,,,,,,,
Bastos,Premier League (3 Seasons),Premier League (3 Seasons),Premier League (3 Seasons),,,43,41,3763,41.8,4,1,5,4,0,0,6,0,,,,,,,,0.10,0.02,0.12,0.10,0.12,,,,,,,,,,,,
Bastos,Europa Lg (3 Seasons),Europa Lg (3 Seasons),Europa Lg (3 Seasons),,,16,14,1282,14.2,2,0,2,2,0,0,1,0,1.6,1.6,0.4,2.0,16,60,6,0.14,0.00,0.14,0.14,0.14,0.11,0.03,0.14,0.11,0.14,,,,,,,
Bastos,Série A (2 Seasons),Série A (2 Seasons),Série A (2 Seasons),,,36,33,2746,30.5,3,0,3,3,0,0,6,0,1.7,1.7,0.1,1.9,12,115,7,0.10,0.00,0.10,0.10,0.10,0.06,0.00,0.06,0.06,0.06,,,,,,,
Bastos,Pro League (1 Season),Pro League (1 Season),Pro League (1 Season),,,22,22,1933,21.5,2,0,2,2,0,0,5,0,,,,,,,,0.09,0.00,0.09,0.09,0.09,,,,,,,,,,,,
Bastos,Libertadores (1 Season),Libertadores (1 Season),Libertadores (1 Season),,,10,10,861,9.6,0,0,0,0,0,0,4,0,0.2,0.2,0.9,1.1,3,21,0,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12,,,,,,,
Bastos,Supercoppa (1 Season),Supercoppa (1 Season),Supercoppa (1 Season),,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luiz Felipe,2016-2017,19,Salernitana,it ITA,2. Serie B,7,4,404,4.5,1,0,1,1,0,0,2,0,,,,,,,,0.22,0.00,0.22,0.22,0.22,,,,,,Matches,,,,,,
Luiz Felipe,2017-2018,20,Lazio,it ITA,Coppa Italia,3,1,148,1.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Luiz Felipe,2018-2019,21,Lazio,it ITA,Coppa Italia,3,3,270,3.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Luiz Felipe,2019-2020,22,Lazio,it ITA,Coppa Italia,2,2,149,1.7,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Luiz Felipe,2020-2021,23,Lazio,,1. Champions Lg,4,2,177,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,4,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,,,,,,
Luiz Felipe,2021-2022,24,Lazio,it ITA,Coppa Italia,2,2,210,2.3,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Luiz Felipe,2022-2023,25,Betis,es ESP,Copa del Rey,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Luiz Felipe,2023-2024,26,Betis,es ESP,1. La Liga,4,4,360,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,4,0,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.07,0.02,0.07,Matches,,,,,,
Luiz Felipe,2024-2025,27,Al-Ittihad,sa KSA,1. Saudi Professional League,1,1,19,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Luiz Felipe,9 Seasons,9 Seasons,4 Clubs,,10 Leagues,204,176,15428,171.4,3,4,7,3,0,0,51,4,3.9,3.9,3.3,7.1,99,407,39,0.02,0.02,0.04,0.02,0.04,0.03,0.02,0.05,0.03,0.05,,,,,,,
Luiz Felipe,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Luiz Felipe,Lazio (5 Seasons),Lazio (5 Seasons),Lazio (5 Seasons),,5 Leagues,144,122,10870,120.8,2,4,6,2,0,0,40,1,3.5,3.5,2.7,6.3,98,354,39,0.02,0.03,0.05,0.02,0.05,0.03,0.02,0.06,0.03,0.06,,,,,,,
Luiz Felipe,Betis (2 Seasons),Betis (2 Seasons),Betis (2 Seasons),,4 Leagues,34,32,2749,30.5,0,0,0,0,0,0,6,3,0.3,0.3,0.5,0.8,1,53,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,,,,,,,
Luiz Felipe,Al-Ittihad (2 Seasons),Al-Ittihad (2 Seasons),Al-Ittihad (2 Seasons),,1 League,19,18,1405,15.6,0,0,0,0,0,0,3,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Luiz Felipe,Salernitana (1 Season),Salernitana (1 Season),Salernitana (1 Season),,1 League,7,4,404,4.5,1,0,1,1,0,0,2,0,,,,,,,,0.22,0.00,0.22,0.22,0.22,,,,,,,,,,,,
Luiz Felipe,Serie A (5 Seasons),Serie A (5 Seasons),Serie A (5 Seasons),,,106,89,7881,87.6,2,3,5,2,0,0,30,1,2.4,2.4,1.3,3.7,75,274,30,0.02,0.03,0.06,0.02,0.06,0.03,0.02,0.04,0.03,0.04,,,,,,,
Luiz Felipe,Europa Lg (5 Seasons),Europa Lg (5 Seasons),Europa Lg (5 Seasons),,,28,26,2331,25.9,0,1,1,0,0,0,8,0,1.1,1.1,1.4,2.5,22,83,9,0.00,0.04,0.04,0.00,0.04,0.04,0.05,0.10,0.04,0.10,,,,,,,
Luiz Felipe,Coppa Italia (4 Seasons),Coppa Italia (4 Seasons),Coppa Italia (4 Seasons),,,10,8,777,8.6,0,0,0,0,0,0,4,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Luiz Felipe,La Liga (2 Seasons),La Liga (2 Seasons),La Liga (2 Seasons),,,27,26,2123,23.6,0,0,0,0,0,0,4,3,0.3,0.3,0.5,0.8,1,46,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,,,,,,,
Luiz Felipe,Saudi Professional League (2 Seasons),Saudi Professional League (2 Seasons),Saudi Professional League (2 Seasons),,,19,18,1405,15.6,0,0,0,0,0,0,3,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Luiz Felipe,Serie B (1 Season),Serie B (1 Season),Serie B (1 Season),,,7,4,404,4.5,1,0,1,1,0,0,2,0,,,,,,,,0.22,0.00,0.22,0.22,0.22,,,,,,,,,,,,
Luiz Felipe,Champions Lg (1 Season),Champions Lg (1 Season),Champions Lg (1 Season),,,4,2,177,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,4,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,,,,,,,
Luiz Felipe,Copa del Rey (1 Season),Copa del Rey (1 Season),Copa del Rey (1 Season),,,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Luiz Felipe,Supercoppa (1 Season),Supercoppa (1 Season),Supercoppa (1 Season),,,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Luiz Felipe,Supercopa de España (1 Season),Supercopa de España (1 Season),Supercopa de España (1 Season),,,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Jordan Lukaku,2011-2012,17,Anderlecht,be BEL,1. Pro League,6,3,346,3.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jordan Lukaku,2013-2014,19,Anderlecht,be BEL,1. Pro League,2,0,29,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Jordan Lukaku,2014-2015,20,Oostende,be BEL,1. Pro League,29,29,2535,28.2,0,2,2,0,0,0,3,1,,,,,,,,0.00,0.07,0.07,0.00,0.07,,,,,,Matches,,,,,,
Jordan Lukaku,2015-2016,21,Oostende,be BEL,1. Pro League,34,34,2934,32.6,3,6,9,3,0,0,2,0,,,,,,,,0.09,0.18,0.28,0.09,0.28,,,,,,Matches,,,,,,
Jordan Lukaku,2016-2017,22,Lazio,it ITA,Coppa Italia,4,3,275,3.1,0,1,1,0,0,0,1,0,,,,,,,,0.00,0.33,0.33,0.00,0.33,,,,,,Matches,,,,,,
Jordan Lukaku,2017-2018,23,Lazio,it ITA,Coppa Italia,4,2,240,2.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jordan Lukaku,2018-2019,24,Lazio,it ITA,Coppa Italia,1,1,61,0.7,0,1,1,0,0,0,0,0,,,,,,,,0.00,1.48,1.48,0.00,1.48,,,,,,Matches,,,,,,
Jordan Lukaku,2019-2020,25,Lazio,it ITA,1. Serie A,13,1,396,4.4,0,2,2,0,0,0,2,0,0.1,0.1,0.5,0.6,20,8,37,0.00,0.45,0.45,0.00,0.45,0.02,0.12,0.14,0.02,0.14,Matches,,,,,,
Jordan Lukaku,2020-2021,26,Antwerp,,2. Europa Lg,5,3,237,2.6,0,2,2,0,0,0,0,0,0.1,0.1,0.8,0.8,5,11,26,0.00,0.76,0.76,0.00,0.76,0.03,0.29,0.32,0.03,0.32,Matches,,,,,,
Jordan Lukaku,2021-2022,27,Vicenza Virtus,it ITA,2. Serie B,7,6,441,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,12,10,23,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches,,,,,,
Jordan Lukaku,2022-2023,28,Ponferradina,es ESP,Copa del Rey,1,1,61,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jordan Lukaku,11 Seasons,11 Seasons,6 Clubs,,8 Leagues,209,140,13322,148.0,4,20,24,4,0,0,23,1,2.3,2.3,5.5,7.9,181,155,445,0.03,0.14,0.16,0.03,0.16,0.04,0.10,0.15,0.04,0.15,,,,,,,
Jordan Lukaku,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Jordan Lukaku,Lazio (5 Seasons),Lazio (5 Seasons),Lazio (5 Seasons),,4 Leagues,85,33,3983,44.3,1,7,8,1,0,0,10,0,1.8,1.8,2.3,4.1,119,60,267,0.02,0.16,0.18,0.02,0.18,0.06,0.08,0.14,0.06,0.14,,,,,,,
Jordan Lukaku,Oostende (3 Seasons),Oostende (3 Seasons),Oostende (3 Seasons),,1 League,78,74,6577,73.1,3,9,12,3,0,0,7,1,,,,,,,,0.04,0.12,0.16,0.04,0.16,,,,,,,,,,,,
Jordan Lukaku,Anderlecht (2 Seasons),Anderlecht (2 Seasons),Anderlecht (2 Seasons),,1 League,8,3,375,4.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Jordan Lukaku,Antwerp (1 Season),Antwerp (1 Season),Antwerp (1 Season),,2 Leagues,23,19,1566,17.4,0,4,4,0,0,0,4,0,0.5,0.5,2.8,3.4,44,68,125,0.00,0.23,0.23,0.00,0.23,0.03,0.16,0.19,0.03,0.19,,,,,,,
Jordan Lukaku,Ponferradina (1 Season),Ponferradina (1 Season),Ponferradina (1 Season),,2 Leagues,8,5,380,4.2,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,6,17,30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,,,,,,,
Jordan Lukaku,Vicenza Virtus (1 Season),Vicenza Virtus (1 Season),Vicenza Virtus (1 Season),,1 League,7,6,441,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,12,10,23,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,,,,,,,
Jordan Lukaku,Pro League (5 Seasons),Pro League (5 Seasons),Pro League (5 Seasons),,,104,93,8281,92.0,3,11,14,3,0,0,11,1,0.4,0.4,2.1,2.5,39,57,99,0.03,0.12,0.15,0.03,0.15,0.03,0.14,0.17,0.03,0.17,,,,,,,
Jordan Lukaku,Serie A (5 Seasons),Serie A (5 Seasons),Serie A (5 Seasons),,,66,20,2777,30.9,1,4,5,1,0,0,7,0,1.3,1.3,2.1,3.4,88,42,214,0.03,0.13,0.16,0.03,0.16,0.06,0.10,0.16,0.06,0.16,,,,,,,
Jordan Lukaku,Coppa Italia (3 Seasons),Coppa Italia (3 Seasons),Coppa Italia (3 Seasons),,,9,6,576,6.4,0,2,2,0,0,0,1,0,,,,,,,,0.00,0.31,0.31,0.00,0.31,,,,,,,,,,,,
Jordan Lukaku,Europa Lg (2 Seasons),Europa Lg (2 Seasons),Europa Lg (2 Seasons),,,14,10,851,9.5,0,2,2,0,0,0,2,0,0.6,0.6,0.9,1.6,36,29,79,0.00,0.21,0.21,0.00,0.21,0.06,0.10,0.17,0.06,0.17,,,,,,,
Jordan Lukaku,La Liga 2 (1 Season),La Liga 2 (1 Season),La Liga 2 (1 Season),,,7,4,319,3.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,6,17,30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,,,,,,,
Jordan Lukaku,Serie B (1 Season),Serie B (1 Season),Serie B (1 Season),,,7,6,441,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,12,10,23,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,,,,,,,
Jordan Lukaku,Copa del Rey (1 Season),Copa del Rey (1 Season),Copa del Rey (1 Season),,,1,1,61,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Jordan Lukaku,Supercoppa (1 Season),Supercoppa (1 Season),Supercoppa (1 Season),,,1,0,16,0.2,0,1,1,0,0,0,0,0,,,,,,,,0.00,5.63,5.63,0.00,5.63,,,,,,,,,,,,
Simone Palombi,2015-2016,19,Lazio,it ITA,1. Serie A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Simone Palombi,2016-2017,20,Ternana,it ITA,Coppa Italia,2,1,95,1.1,1,0,1,1,0,0,0,0,,,,,,,,0.95,0.00,0.95,0.95,0.95,,,,,,Matches,,,,,,
Simone Palombi,2017-2018,21,Lazio,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Simone Palombi,2018-2019,22,Lecce,it ITA,Coppa Italia,1,1,120,1.3,1,0,1,1,0,0,0,0,,,,,,,,0.75,0.00,0.75,0.75,0.75,,,,,,Matches,,,,,,
Simone Palombi,2019-2020,23,Cremonese,it ITA,Coppa Italia,4,4,341,3.8,2,0,2,2,0,0,0,0,,,,,,,,0.53,0.00,0.53,0.53,0.53,,,,,,Matches,,,,,,
Simone Palombi,2020-2021,24,Pisa,it ITA,Coppa Italia,1,1,75,0.8,1,0,1,1,0,0,0,0,,,,,,,,1.20,0.00,1.20,1.20,1.20,,,,,,Matches,,,,,,
Simone Palombi,2021-2022,25,Alessandria,it ITA,2. Serie B,31,16,1451,16.1,3,1,4,3,0,0,4,0,3.6,3.6,1.1,4.6,23,31,74,0.19,0.06,0.25,0.19,0.25,0.22,0.07,0.29,0.22,0.29,Matches,,,,,,
Simone Palombi,2024-2025,28,Padova,it ITA,Coppa Italia,1,1,56,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Simone Palombi,8 Seasons,8 Seasons,8 Clubs,,4 Leagues,180,108,9773,108.6,34,6,40,34,0,0,8,0,26.2,26.2,5.6,31.8,121,94,467,0.31,0.06,0.37,0.31,0.37,0.37,0.08,0.44,0.37,0.44,,,,,,,
Simone Palombi,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Simone Palombi,Lazio (2 Seasons),Lazio (2 Seasons),Lazio (2 Seasons),,3 Leagues,3,3,246,2.7,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,1,2,14,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,,,,,,,
Simone Palombi,Cremonese (1 Season),Cremonese (1 Season),Cremonese (1 Season),,2 Leagues,36,22,1930,21.4,8,1,9,8,0,0,0,0,6.3,6.3,2.3,8.6,46,28,140,0.37,0.05,0.42,0.37,0.42,0.36,0.13,0.49,0.36,0.49,,,,,,,
Simone Palombi,Pisa (1 Season),Pisa (1 Season),Pisa (1 Season),,2 Leagues,35,19,1699,18.9,5,1,6,5,0,0,0,0,8.6,8.6,1.9,10.5,21,17,102,0.26,0.05,0.32,0.26,0.32,0.48,0.10,0.58,0.48,0.58,,,,,,,
Simone Palombi,Alessandria (1 Season),Alessandria (1 Season),Alessandria (1 Season),,1 League,31,16,1451,16.1,3,1,4,3,0,0,4,0,3.6,3.6,1.1,4.6,23,31,74,0.19,0.06,0.25,0.19,0.25,0.22,0.07,0.29,0.22,0.29,,,,,,,
Simone Palombi,Ternana (1 Season),Ternana (1 Season),Ternana (1 Season),,2 Leagues,30,21,1935,21.5,9,1,10,9,0,0,0,0,,,,,,,,0.42,0.05,0.47,0.42,0.47,,,,,,,,,,,,
Simone Palombi,Lecce (1 Season),Lecce (1 Season),Lecce (1 Season),,2 Leagues,30,17,1644,18.3,9,0,9,9,0,0,4,0,7.1,7.1,0.4,7.5,30,16,137,0.49,0.00,0.49,0.49,0.49,0.42,0.02,0.44,0.42,0.44,,,,,,,
Simone Palombi,Salernitana (1 Season),Salernitana (1 Season),Salernitana (1 Season),,1 League,14,9,812,9.0,0,2,2,0,0,0,0,0,,,,,,,,0.00,0.22,0.22,0.00,0.22,,,,,,,,,,,,
Simone Palombi,Padova (1 Season),Padova (1 Season),Padova (1 Season),,1 League,1,1,56,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Simone Palombi,Serie B (6 Seasons),Serie B (6 Seasons),Serie B (6 Seasons),,,168,97,8840,98.2,29,6,35,29,0,0,8,0,25.6,25.6,5.6,31.2,120,92,453,0.30,0.06,0.36,0.30,0.36,0.37,0.08,0.45,0.37,0.45,,,,,,,
Simone Palombi,Coppa Italia (6 Seasons),Coppa Italia (6 Seasons),Coppa Italia (6 Seasons),,,9,8,687,7.6,5,0,5,5,0,0,0,0,,,,,,,,0.66,0.00,0.66,0.66,0.66,,,,,,,,,,,,
Simone Palombi,Serie A (2 Seasons),Serie A (2 Seasons),Serie A (2 Seasons),,,1,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
Simone Palombi,Europa Lg (1 Season),Europa Lg (1 Season),Europa Lg (1 Season),,,2,2,180,2.0,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,1,0,10,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29,,,,,,,
Mauricio,2013-2014,24,Sporting CP,pt POR,1. Primeira Liga,28,28,2520,28.0,1,0,1,1,0,0,8,0,,,,,,,,0.04,0.00,0.04,0.04,0.04,,,,,,Matches,,,,,,
Mauricio,2014-2015,25,Sporting CP,,1. Champions Lg,5,5,366,4.1,0,0,0,0,0,0,3,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Mauricio,2015-2016,26,Lazio,it ITA,Coppa Italia,2,2,151,1.7,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Mauricio,2016-2017,27,Spartak Moscow,ru RUS,1. Premier League,10,9,759,8.4,1,0,1,1,0,0,4,0,,,,,,,,0.12,0.00,0.12,0.12,0.12,,,,,,Matches,,,,,,
Mauricio,2017-2018,28,Legia Warsaw,pl POL,1. Ekstraklasa,2,1,112,1.2,0,0,0,0,0,0,2,2,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Mauricio,2022,33,Náutico,br BRA,2. Série B,6,6,420,4.7,1,0,1,1,0,0,1,0,,,,,,,,0.21,0.00,0.21,0.21,0.21,,,,,,Matches,,,,,,
Mauricio,2023,34,Chapecoense,br BRA,2. Série B,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Mauricio,7 Seasons,7 Seasons,6 Clubs,,8 Leagues,119,107,9420,104.7,3,0,3,3,0,0,47,6,0.0,0.0,0.0,0.0,0,0,0,0.03,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,,,,,,,
Mauricio,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Mauricio,Lazio (3 Seasons),Lazio (3 Seasons),Lazio (3 Seasons),,3 Leagues,54,44,3994,44.4,0,0,0,0,0,0,24,3,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
Mauricio,Sporting CP (2 Seasons),Sporting CP (2 Seasons),Sporting CP (2 Seasons),,2 Leagues,47,47,4135,45.9,1,0,1,1,0,0,16,1,,,,,,,,0.02,0.00,0.02,0.02,0.02,,,,,,,,,,,,
