Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Playing Time,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,MP,LgRank,MP,Matches,Matches,Matches
Ismail Jakobs,2021-2022,21,Monaco,fr FRA,Coupe de France,5,3,285,3.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ismail Jakobs,2022-2023,22,Monaco,fr FRA,Coupe de France,1,1,82,0.9,0,1,1,0,0,0,0,0,,,,,,,,0.00,1.10,1.10,0.00,1.10,,,,,,Matches,,,,,,
Ismail Jakobs,2023-2024,23,Monaco,fr FRA,Coupe de France,1,1,59,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ismail Jakobs,2024-2025,24,Galatasaray,,2. Europa Lg,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.7,2,13,25,0.00,0.00,0.00,0.00,0.00,0.04,0.33,0.37,0.04,0.37,Matches,,,,,,
Salih Ozcan,2020-2021,22,Köln,de GER,1. Bundesliga,28,15,1371,15.2,0,1,1,0,0,0,3,0,0.5,0.5,1.3,1.8,16,49,50,0.00,0.07,0.07,0.00,0.07,0.03,0.09,0.12,0.03,0.12,Matches,,,,,,
Salih Ozcan,2021-2022,23,Köln,de GER,1. Bundesliga,31,26,2312,25.7,2,0,2,2,0,0,5,0,1.9,1.9,1.0,2.9,39,113,47,0.08,0.00,0.08,0.08,0.08,0.08,0.04,0.11,0.08,0.11,Matches,,,,,,
Salih Ozcan,2022-2023,24,Dortmund,de GER,1. Bundesliga,26,17,1576,17.5,0,1,1,0,0,0,6,0,0.6,0.6,0.5,1.1,6,81,23,0.00,0.06,0.06,0.00,0.06,0.03,0.03,0.06,0.03,0.06,Matches,,,,,,
Salih Ozcan,2023-2024,25,Dortmund,de GER,1. Bundesliga,23,13,1184,13.2,0,0,0,0,0,0,3,0,0.2,0.2,1.0,1.2,16,57,24,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches,,,,,,
Salih Ozcan,2024-2025,26,Wolfsburg,de GER,1. Bundesliga,10,3,337,3.7,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,6,18,4,0.00,0.00,0.00,0.00,0.00,0.03,0.21,0.24,0.03,0.24,Matches,,,,,,
Jonas Hector,2020-2021,30,Köln,de GER,1. Bundesliga,19,15,1290,14.3,3,1,4,3,0,0,2,0,3.1,3.1,1.6,4.7,8.0,60.0,57.0,0.21,0.07,0.28,0.21,0.28,0.22,0.11,0.33,0.22,0.33,Matches,,,,,,
Jonas Hector,2021-2022,31,Köln,de GER,1. Bundesliga,30,30,2553,28.4,0,6,6,0,0,0,3,0,1.1,1.1,4.3,5.5,64.0,134.0,126.0,0.0,0.21,0.21,0.0,0.21,0.04,0.15,0.19,0.04,0.19,Matches,,,,,,
Jonas Hector,2022-2023,32,Köln,de GER,1. Bundesliga,32,32,2824,31.4,0,2,2,0,0,0,3,0,1.7,1.7,3.9,5.6,54.0,129.0,122.0,0.0,0.06,0.06,0.0,0.06,0.05,0.12,0.18,0.05,0.18,Matches,,,,,,
Kingsley Ehizibue,2020-2021,25,Köln,de GER,1. Bundesliga,21,15,1133,12.6,0,1,1,0,0,0,5,0,0.6,0.6,0.6,1.2,25,30,44,0.00,0.08,0.08,0.00,0.08,0.05,0.05,0.10,0.05,0.10,Matches,,,,,,
Kingsley Ehizibue,2021-2022,26,Köln,de GER,1. Bundesliga,16,6,681,7.6,0,1,1,0,0,0,2,0,0.2,0.2,1.0,1.2,22,22,22,0.00,0.13,0.13,0.00,0.13,0.03,0.13,0.16,0.03,0.16,Matches,,,,,,
Kingsley Ehizibue,2022-2023,27,Köln,de GER,1. Bundesliga,1,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,,,,,,
Kingsley Ehizibue,2023-2024,28,Udinese,it ITA,1. Serie A,23,11,955,10.6,0,1,1,0,0,0,4,0,1.3,1.3,0.7,2.0,18,15,44,0.00,0.09,0.09,0.00,0.09,0.12,0.07,0.19,0.12,0.19,Matches,,,,,,
Kingsley Ehizibue,2024-2025,29,Udinese,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Dominick Drexler,2020-2021,30,Köln,de GER,1. Bundesliga,27,11,1233,13.7,2,1,3,2,0,0,1,0,2.1,2.1,2.7,4.8,33,56,98,0.15,0.07,0.22,0.15,0.22,0.15,0.20,0.35,0.15,0.35,Matches,,,,,,
Dominick Drexler,2021-2022,31,Schalke 04,de GER,2. 2. Bundesliga,23,20,1739,19.3,3,5,8,3,0,0,5,0,2.6,2.6,3.5,6.2,54,101,107,0.16,0.26,0.41,0.16,0.41,0.14,0.18,0.32,0.14,0.32,Matches,,,,,,
Dominick Drexler,2022-2023,32,Schalke 04,de GER,1. Bundesliga,27,16,1366,15.2,4,3,7,4,0,0,3,1,2.4,2.4,2.1,4.5,17,52,69,0.26,0.20,0.46,0.26,0.46,0.16,0.14,0.30,0.16,0.30,Matches,,,,,,
Dominick Drexler,2023-2024,33,Schalke 04,de GER,2. 2. Bundesliga,11,7,527,5.9,1,0,1,1,0,0,0,0,1.2,1.2,0.6,1.9,12,31,24,0.17,0.00,0.17,0.17,0.17,0.21,0.11,0.32,0.21,0.32,Matches,,,,,,
Sava Cestic,2020-2021,19,Köln,de GER,1. Bundesliga,,11,899,10.0,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,3,19,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,,,16th,11,Matches,,
Sava Cestic,2021-2022,20,Rijeka,hr CRO,1. 1. HNL,,5,433,4.8,0,,,0,0,0,3,0,,,,,,,,0.00,,,0.00,,,,,,,,,4th,8,Matches,,
Sava Cestic,2022-2023,21,Heracles Almelo,nl NED,2. Eerste Divisie,,8,665,7.4,0,1,1,0,0,0,2,0,,,,,,,,0.00,0.14,0.14,0.00,0.14,,,,,,,,1st,8,Matches,,
Sava Cestic,2023-2024,22,Heracles Almelo,nl NED,1. Eredivisie,,2,211,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,7,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,,,14th,6,Matches,,
Emmanuel Dennis,2020-2021,22,Köln,de GER,1. Bundesliga,9,6,474,5.3,0,1,1,0,0,0,0,0,0.6,0.6,0.2,0.8,11,4,44,0.00,0.19,0.19,0.00,0.19,0.12,0.03,0.15,0.12,0.15,Matches,,,,,,
Emmanuel Dennis,2021-2022,23,Watford,eng ENG,EFL Cup,2,0,56,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Emmanuel Dennis,2022-2023,24,Watford,eng ENG,2. Championship,2,2,172,1.9,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,7,6,10,0.00,0.00,0.00,0.00,0.00,0.14,0.12,0.26,0.14,0.26,Matches,,,,,,
Emmanuel Dennis,2023-2024,25,Watford,eng ENG,2. Championship,17,11,859,9.5,4,0,4,4,0,0,1,0,2.8,2.8,0.5,3.3,25,24,74,0.42,0.00,0.42,0.42,0.42,0.30,0.05,0.35,0.30,0.35,Matches,,,,,,
Max Meyer,2020-2021,24,Köln,de GER,1. Bundesliga,,3,351,3.9,0,0,0,0,0,0,0,0,0.8,0.8,0.5,1.3,6,34,9,0.00,0.00,0.00,0.00,0.00,0.21,0.12,0.33,0.21,0.33,Matches,10,,,,,
Max Meyer,2021-2022,25,Midtjylland,,3. Conf Lg,,0,106,1.2,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0,3,4,0.00,0.85,0.85,0.00,0.85,0.00,0.22,0.22,0.00,0.22,Matches,2,,,,,
Max Meyer,2022-2023,26,Luzern,ch SUI,1. Super Lg,,28,2374,26.4,11,5,16,6,5,5,8,1,,,,,,,,0.42,0.19,0.61,0.23,0.42,,,,,,Matches,29,,,,,
Max Meyer,2023-2024,27,Luzern,ch SUI,1. Super Lg,,25,2211,24.6,6,1,7,2,4,4,3,0,,,,,,,,0.24,0.04,0.28,0.08,0.12,,,,,,Matches,36,,,,,
Max Meyer,2024-2025,28,APOEL,,3. Conf Lg,,1,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,9,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,1,,,,,
Dimitris Limnios,2020-2021,22,Köln,de GER,1. Bundesliga,12,2,378,4.2,0,0,0,0,0,0,0,0,0.4,0.4,0.6,0.9,10,10,27,0.00,0.00,0.00,0.00,0.00,0.09,0.14,0.23,0.09,0.23,Matches,,,,,,
Dimitris Limnios,2021-2022,23,Twente,nl NED,1. Eredivisie,33,26,2177,24.2,8,2,10,8,0,0,2,0,6.7,6.7,3.3,10.0,63,52,229,0.33,0.08,0.41,0.33,0.41,0.28,0.14,0.41,0.28,0.41,Matches,,,,,,
Dimitris Limnios,2022-2023,24,Köln,de GER,1. Bundesliga,2,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,0,7,0.00,0.00,0.00,0.00,0.00,0.05,0.21,0.26,0.05,0.26,Matches,,,,,,
Dimitris Limnios,2023-2024,25,Köln,de GER,1. Bundesliga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Dimitris Limnios,2024-2025,26,Panathinaikos,gr GRE,1. Super League,1,0,15,0.2,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Anthony Modeste,2020-2021,32,Köln,de GER,1. Bundesliga,8,1,221,2.5,0,0,0,0,0,1,1,0,1.8,1.0,0.0,1.0,1,0,10,0.00,0.00,0.00,0.00,0.00,0.74,0.01,0.75,0.42,0.43,Matches,,,,,,
Anthony Modeste,2021-2022,33,Köln,de GER,1. Bundesliga,32,31,2606,29.0,20,4,24,19,1,1,4,0,18.0,17.2,2.9,20.2,11,29,143,0.69,0.14,0.83,0.66,0.79,0.62,0.10,0.72,0.60,0.70,Matches,,,,,,
Anthony Modeste,2022-2023,34,Dortmund,de GER,1. Bundesliga,19,7,813,9.0,2,1,3,2,0,0,4,0,4.3,4.3,1.1,5.4,3,8,36,0.22,0.11,0.33,0.22,0.33,0.48,0.12,0.60,0.48,0.60,Matches,,,,,,
Frederik Sorensen,2020-2021,28,Köln,de GER,1. Bundesliga,3,1,99,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,1,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches,,,,,,
Frederik Sorensen,2021-2022,29,Ternana,it ITA,Coppa Italia,2,1,130,1.4,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Frederik Sorensen,2022-2023,30,Ternana,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Frederik Sorensen,2023-2024,31,Ternana,it ITA,Coppa Italia,1,0,14,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Marco Hoger,2020-2021,30,Köln,de GER,1. Bundesliga,3,1,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Marco Hoger,2021-2022,31,SV Waldhof,de GER,3. 3. Liga,32,28,2387,26.5,2,1,3,2,0,0,6,1,,,,,,,,0.08,0.04,0.11,0.08,0.11,,,,,,Matches,,,,,,
Marco Hoger,2022-2023,32,SV Waldhof,de GER,3. 3. Liga,10,8,637,7.1,0,0,0,0,0,0,1,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Tolu Arokodare,2020-2021,19,Köln,de GER,1. Bundesliga,10,0,112,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,1,4,11,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.40,0.20,0.40,Matches,,,,,,
Tolu Arokodare,2021-2022,20,Amiens,fr FRA,Coupe de France,5,3,312,3.5,5,0,5,5,0,0,0,0,,,,,,,,1.44,0.00,1.44,1.44,1.44,,,,,,Matches,,,,,,
Tolu Arokodare,2022-2023,21,Amiens,fr FRA,Coupe de France,3,1,195,2.2,2,0,2,2,0,0,0,0,,,,,,,,0.92,0.00,0.92,0.92,0.92,,,,,,Matches,,,,,,
Tolu Arokodare,2023-2024,22,Genk,,3. Conf Lg,5,2,167,1.9,0,0,0,0,0,0,0,1,0.4,0.4,0.0,0.4,1,2,10,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,Matches,,,,,,
Tolu Arokodare,2024-2025,23,Genk,be BEL,1. Pro League A,17,17,1384,15.4,10,3,13,10,0,0,2,0,13.3,13.3,2.2,15.5,13,15,93,0.65,0.20,0.85,0.65,0.85,0.86,0.14,1.01,0.86,1.01,Matches,,,,,,
Ron Robert Zieler,2020-2021,31,Köln,de GER,1. Bundesliga,1,0,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Ron Robert Zieler,2021-2022,32,Hannover 96,de GER,2. 2. Bundesliga,25,25,2192,24.4,0,1,1,0,0,0,1,0,0.0,0.0,0.6,0.6,0,1,0,0.00,0.04,0.04,0.00,0.04,0.00,0.03,0.03,0.00,0.03,Matches,,,,,,
Ron Robert Zieler,2022-2023,33,Hannover 96,de GER,2. 2. Bundesliga,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Ron Robert Zieler,2023-2024,34,Hannover 96,de GER,2. 2. Bundesliga,34,34,3060,34.0,0,0,0,0,0,0,4,0,0.0,0.0,0.4,0.4,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,,,,,,
Ron Robert Zieler,2024-2025,35,Hannover 96,de GER,2. 2. Bundesliga,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Tim Lemperle,2020-2021,18,Köln,de GER,1. Bundesliga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Tim Lemperle,2021-2022,19,Köln,de GER,1. Bundesliga,13,0,149,1.7,2,0,2,2,0,0,0,0,1.4,1.4,0.7,2.2,8,4,19,1.21,0.00,1.21,1.21,1.21,0.87,0.45,1.32,0.87,1.32,Matches,,,,,,
Tim Lemperle,2022-2023,20,Köln,de GER,1. Bundesliga,12,0,132,1.5,0,0,0,0,0,0,0,0,0.1,0.1,1.0,1.2,1,5,16,0.00,0.00,0.00,0.00,0.00,0.08,0.71,0.79,0.08,0.79,Matches,,,,,,
Tim Lemperle,2023-2024,21,Greuther Fürth,de GER,2. 2. Bundesliga,32,30,2358,26.2,6,5,11,6,0,1,2,0,8.2,7.4,3.7,11.1,73,76,219,0.23,0.19,0.42,0.23,0.42,0.31,0.14,0.46,0.28,0.43,Matches,,,,,,
Tim Lemperle,2024-2025,22,Köln,de GER,2. 2. Bundesliga,15,15,1113,12.4,8,4,12,8,0,0,2,0,7.5,7.4,3.6,11.0,20,39,114,0.65,0.32,0.97,0.65,0.97,0.61,0.29,0.90,0.60,0.89,Matches,,,,,,
Jiri Pavlenka,2020-2021,28,Werder Bremen,de GER,1. Bundesliga,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Jiri Pavlenka,2021-2022,29,Werder Bremen,de GER,2. 2. Bundesliga,23,23,2070,23.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Jiri Pavlenka,2022-2023,30,Werder Bremen,de GER,1. Bundesliga,33,33,2908,32.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Jiri Pavlenka,2023-2024,31,Werder Bremen,de GER,1. Bundesliga,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Jiri Pavlenka,2024-2025,32,PAOK,gr GRE,1. Super League,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Theodor Gebre Selassie,2020-2021,33,Werder Bremen,de GER,1. Bundesliga,34,34,3032,33.7,3,1,4,3,0,0,3,0,1.5,1.5,1.1,2.7,37,84,123,0.09,0.03,0.12,0.09,0.12,0.05,0.03,0.08,0.05,0.08,Matches,,,,,,
Theodor Gebre Selassie,2021-2022,34,Slovan Liberec,cz CZE,1. First League,30,29,2508,27.9,0,1,1,0,0,0,4,1,,,,,,,,0.00,0.04,0.04,0.00,0.04,,,,,,Matches,,,,,,
Theodor Gebre Selassie,2022-2023,35,Slovan Liberec,cz CZE,1. First League,16,16,1370,15.2,1,1,2,1,0,0,0,1,,,,,,,,0.07,0.07,0.13,0.07,0.13,,,,,,Matches,,,,,,
Maximilian Eggestein,2020-2021,23,Werder Bremen,de GER,1. Bundesliga,33,33,2942,32.7,2,5,7,2,0,0,5,0,1.0,1.0,3.3,4.3,45,192,68,0.06,0.15,0.21,0.06,0.21,0.03,0.10,0.13,0.03,0.13,Matches,,,,,,
Maximilian Eggestein,2021-2022,24,Werder Bremen,de GER,2. 2. Bundesliga,3,3,270,3.0,1,0,1,0,1,1,1,0,0.8,0.0,0.0,0.1,4,19,3,0.33,0.00,0.33,0.00,0.00,0.28,0.01,0.29,0.01,0.02,Matches,,,,,,
Maximilian Eggestein,2022-2023,25,Freiburg,de GER,1. Bundesliga,31,27,2451,27.2,1,2,3,1,0,0,6,0,0.9,0.9,1.7,2.6,20,93,46,0.04,0.07,0.11,0.04,0.11,0.03,0.06,0.10,0.03,0.10,Matches,,,,,,
Maximilian Eggestein,2023-2024,26,Freiburg,de GER,1. Bundesliga,33,33,2914,32.4,1,2,3,1,0,0,6,0,2.4,2.4,2.8,5.2,42,162,72,0.03,0.06,0.09,0.03,0.09,0.07,0.09,0.16,0.07,0.16,Matches,,,,,,
Maximilian Eggestein,2024-2025,27,Freiburg,de GER,1. Bundesliga,13,13,1116,12.4,0,0,0,0,0,0,2,0,0.6,0.6,0.5,1.1,13,57,10,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches,,,,,,
Marco Friedl,2020-2021,22,Werder Bremen,de GER,1. Bundesliga,32,31,2785,30.9,0,0,0,0,0,0,6,0,0.4,0.4,0.8,1.2,25,125,15,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches,,,,,,
Marco Friedl,2021-2022,23,Werder Bremen,de GER,2. 2. Bundesliga,27,27,2372,26.4,4,3,7,4,0,0,9,0,2.3,2.3,2.5,4.7,36,135,13,0.15,0.11,0.27,0.15,0.27,0.09,0.09,0.18,0.09,0.18,Matches,,,,,,
Marco Friedl,2022-2023,24,Werder Bremen,de GER,1. Bundesliga,30,30,2594,28.8,0,0,0,0,0,0,8,1,0.5,0.5,0.4,1.0,14,115,11,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03,Matches,,,,,,
Marco Friedl,2023-2024,25,Werder Bremen,de GER,1. Bundesliga,25,25,2197,24.4,1,0,1,1,0,0,6,0,0.2,0.2,0.1,0.3,4,59,2,0.04,0.00,0.04,0.04,0.04,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Marco Friedl,2024-2025,26,Werder Bremen,de GER,1. Bundesliga,12,12,1028,11.4,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,2,32,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Josh Sargent,2020-2021,20,Werder Bremen,de GER,1. Bundesliga,32,30,2506,27.8,5,2,7,5,0,0,7,0,5.5,5.5,3.8,9.3,28,45,114,0.18,0.07,0.25,0.18,0.25,0.20,0.14,0.34,0.20,0.34,Matches,,,,,,
Josh Sargent,2021-2022,21,Werder Bremen,de GER,2. 2. Bundesliga,2,2,180,2.0,2,0,2,2,0,0,0,0,0.7,0.7,0.2,0.9,5,4,18,1.00,0.00,1.00,1.00,1.00,0.34,0.11,0.45,0.34,0.45,Matches,,,,,,
Josh Sargent,2022-2023,22,Norwich City,eng ENG,2. Championship,40,37,3150,35.0,13,2,15,13,0,0,1,0,10.5,10.5,4.5,14.9,55,58,218,0.37,0.06,0.43,0.37,0.43,0.30,0.13,0.43,0.30,0.43,Matches,,,,,,
Josh Sargent,2023-2024,23,Norwich City,eng ENG,2. Championship,26,24,1850,20.6,16,2,18,16,0,1,2,0,12.1,11.2,3.0,14.1,29,32,87,0.78,0.10,0.88,0.78,0.88,0.59,0.14,0.73,0.54,0.69,Matches,,,,,,
Josh Sargent,2024-2025,24,Norwich City,eng ENG,2. Championship,12,12,1066,11.8,4,5,9,3,1,2,2,0,5.4,3.8,3.5,7.3,11,17,48,0.34,0.42,0.76,0.25,0.68,0.46,0.29,0.75,0.32,0.62,Matches,,,,,,
Omer Toprak,2020-2021,31,Werder Bremen,de GER,1. Bundesliga,26,24,1940,21.6,2,0,2,2,0,0,1,0,0.7,0.7,0.0,0.8,12,52,1,0.09,0.00,0.09,0.09,0.09,0.03,0.00,0.04,0.03,0.04,Matches,,,,,,
Omer Toprak,2021-2022,32,Werder Bremen,de GER,2. 2. Bundesliga,21,19,1512,16.8,1,0,1,1,0,0,2,0,1.0,1.0,0.3,1.4,14,76,4,0.06,0.00,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.08,Matches,,,,,,
Omer Toprak,2022-2023,33,Antalyaspor,tr TUR,1. Süper Lig,23,20,1754,19.5,1,0,1,1,0,0,2,0,,,,,,,,0.05,0.00,0.05,0.05,0.05,,,,,,Matches,,,,,,
Omer Toprak,2023-2024,34,Antalyaspor,tr TUR,1. Süper Lig,22,21,1802,20.0,0,2,2,0,0,0,1,0,,,,,,,,0.00,0.10,0.10,0.00,0.10,,,,,,Matches,,,,,,
Ludwig Augustinsson,2020-2021,26,Werder Bremen,de GER,1. Bundesliga,23,21,1957,21.7,0,4,4,0,0,0,4,0,0.9,0.9,2.7,3.6,38,60,108,0.00,0.18,0.18,0.00,0.18,0.04,0.13,0.17,0.04,0.17,Matches,,,,,,
Ludwig Augustinsson,2021-2022,27,Sevilla,,1. Champions Lg,3,1,80,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches,,,,,,
Ludwig Augustinsson,2022-2023,28,Aston Villa,eng ENG,EFL Cup,1,1,79,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ludwig Augustinsson,2023-2024,29,Anderlecht,be BEL,1. Pro League A,21,19,1629,18.1,0,3,3,0,0,0,2,0,0.9,0.9,4.0,4.9,32,84,96,0.00,0.17,0.17,0.00,0.17,0.05,0.22,0.27,0.05,0.27,Matches,,,,,,
Ludwig Augustinsson,2024-2025,30,Anderlecht,,2. Europa Lg,3,2,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.6,6,10,8,0.00,0.00,0.00,0.00,0.00,0.02,0.25,0.28,0.02,0.28,Matches,,,,,,
Milos Veljkovic,2020-2021,24,Werder Bremen,de GER,1. Bundesliga,23,19,1723,19.1,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,3,56,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,
Milos Veljkovic,2021-2022,25,Werder Bremen,de GER,2. 2. Bundesliga,26,25,2305,25.6,1,1,2,1,0,0,3,0,2.6,2.6,1.1,3.7,25,153,20,0.04,0.04,0.08,0.04,0.08,0.10,0.04,0.14,0.10,0.14,Matches,,,,,,
Milos Veljkovic,2022-2023,26,Werder Bremen,de GER,1. Bundesliga,29,25,2266,25.2,1,2,3,1,0,0,2,0,0.5,0.5,0.7,1.2,5,81,3,0.04,0.08,0.12,0.04,0.12,0.02,0.03,0.05,0.02,0.05,Matches,,,,,,
Milos Veljkovic,2023-2024,27,Werder Bremen,de GER,1. Bundesliga,23,21,1920,21.3,2,1,3,2,0,0,2,0,1.7,1.7,0.8,2.5,16,89,13,0.09,0.05,0.14,0.09,0.14,0.08,0.04,0.12,0.08,0.12,Matches,,,,,,
Milos Veljkovic,2024-2025,28,Werder Bremen,de GER,1. Bundesliga,5,4,405,4.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,7,32,2,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches,,,,,,
Leonardo Bittencourt,2020-2021,26,Werder Bremen,de GER,1. Bundesliga,27,19,1514,16.8,4,1,5,3,1,1,3,0,4.3,3.6,1.0,4.6,40,42,106,0.24,0.06,0.30,0.18,0.24,0.26,0.06,0.32,0.21,0.27,Matches,,,,,,
Leonardo Bittencourt,2021-2022,27,Werder Bremen,de GER,2. 2. Bundesliga,22,19,1539,17.1,2,4,6,2,0,0,8,0,4.5,4.5,3.4,7.9,66,81,140,0.12,0.23,0.35,0.12,0.35,0.26,0.20,0.46,0.26,0.46,Matches,,,,,,
Leonardo Bittencourt,2022-2023,28,Werder Bremen,de GER,1. Bundesliga,25,22,1629,18.1,3,2,5,3,0,0,10,0,1.4,1.4,2.7,4.0,51,74,93,0.17,0.11,0.28,0.17,0.28,0.08,0.15,0.22,0.08,0.22,Matches,,,,,,
Leonardo Bittencourt,2023-2024,29,Werder Bremen,de GER,1. Bundesliga,29,19,1578,17.5,1,2,3,1,0,0,9,0,2.2,2.2,2.9,5.2,61,85,74,0.06,0.11,0.17,0.06,0.17,0.13,0.17,0.30,0.13,0.30,Matches,,,,,,
