Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Playing Time
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,Matches,Matches,MP
Lukasz Skorupski,2024-2025,33,Bologna,,1. Champions Lg,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Jerdy Schouten,2020-2021,23,Bologna,it ITA,Coppa Italia,1,0,14,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jerdy Schouten,2021-2022,24,Bologna,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jerdy Schouten,2022-2023,25,Bologna,it ITA,Coppa Italia,3,3,208,2.3,0,1,1,0,0,0,1,0,,,,,,,,0.00,0.43,0.43,0.00,0.43,,,,,,Matches,,,,,,
Jerdy Schouten,2023-2024,26,PSV Eindhoven,,1. Champions Lg,7,7,621,6.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,2,29,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,,,,,,
Jerdy Schouten,2024-2025,27,PSV Eindhoven,,1. Champions Lg,2,2,180,2.0,1,0,1,1,0,0,0,0,0.0,0.0,0.1,0.1,1,16,4,0.50,0.00,0.50,0.50,0.50,0.02,0.05,0.06,0.02,0.06,Matches,,,,,,
Rodrigo Palacio,2020-2021,38,Bologna,it ITA,Coppa Italia,1,0,39,0.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Rodrigo Palacio,2021-2022,39,Brescia,it ITA,2. Serie B,30,12,1359,15.1,6,4,10,6,0,0,2,0,5.6,5.6,3.7,9.3,42,42,190,0.40,0.26,0.66,0.40,0.66,0.37,0.25,0.61,0.37,0.61,Matches,,,,,,
Lorenzo De Silvestri,2020-2021,32,Bologna,it ITA,Coppa Italia,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lorenzo De Silvestri,2021-2022,33,Bologna,it ITA,1. Serie A,31,27,2294,25.5,3,2,5,3,0,0,7,0,1.8,1.8,2.4,4.2,47,121,75,0.12,0.08,0.20,0.12,0.20,0.07,0.09,0.17,0.07,0.17,Matches,,,,,,
Lorenzo De Silvestri,2022-2023,34,Bologna,it ITA,Coppa Italia,2,1,113,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lorenzo De Silvestri,2023-2024,35,Bologna,it ITA,Coppa Italia,2,0,49,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lorenzo De Silvestri,2024-2025,36,Bologna,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Riccardo Orsolini,2020-2021,23,Bologna,it ITA,Coppa Italia,2,1,153,1.7,2,0,2,2,0,0,0,0,,,,,,,,1.18,0.00,1.18,1.18,1.18,,,,,,Matches,,,,,,
Riccardo Orsolini,2021-2022,24,Bologna,it ITA,Coppa Italia,1,1,84,0.9,1,0,1,0,1,1,0,0,,,,,,,,1.07,0.00,1.07,0.00,0.00,,,,,,Matches,,,,,,
Riccardo Orsolini,2022-2023,25,Bologna,it ITA,Coppa Italia,2,1,108,1.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Riccardo Orsolini,2023-2024,26,Bologna,it ITA,Coppa Italia,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Riccardo Orsolini,2024-2025,27,Bologna,,1. Champions Lg,5,4,289,3.2,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.5,10,16,32,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.14,0.10,0.14,Matches,,,,,,
Nicola Sansone,2020-2021,28,Bologna,it ITA,Coppa Italia,2,1,111,1.2,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Nicola Sansone,2021-2022,29,Bologna,it ITA,1. Serie A,27,6,896,10.0,2,3,5,2,0,0,6,0,3.5,3.5,2.0,5.5,21,22,64,0.20,0.30,0.50,0.20,0.50,0.35,0.21,0.55,0.35,0.55,Matches,,,,,,
Nicola Sansone,2022-2023,30,Bologna,it ITA,Coppa Italia,2,2,160,1.8,1,0,1,1,0,0,0,0,,,,,,,,0.56,0.00,0.56,0.56,0.56,,,,,,Matches,,,,,,
Nicola Sansone,2023-2024,31,Lecce,it ITA,Coppa Italia,1,1,62,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Nicola Sansone,2024-2025,32,Lecce,it ITA,1. Serie A,3,0,57,0.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.3,0,1,5,0.00,0.00,0.00,0.00,0.00,0.34,0.07,0.41,0.34,0.41,Matches,,,,,,
Angelo da Costa Junior,2020-2021,36,Bologna,it ITA,Coppa Italia,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gary Medel,2020-2021,32,Bologna,it ITA,Coppa Italia,1,1,96,1.1,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gary Medel,2021-2022,33,Bologna,it ITA,Coppa Italia,1,0,36,0.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gary Medel,2022-2023,34,Bologna,it ITA,Coppa Italia,2,1,111,1.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ibrahima Mbaye,2020-2021,25,Bologna,it ITA,Coppa Italia,1,1,89,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ibrahima Mbaye,2021-2022,26,Bologna,it ITA,Coppa Italia,1,1,54,0.6,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ibrahima Mbaye,2022-2023,27,Bologna,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Andrea Poli,2020-2021,30,Bologna,it ITA,Coppa Italia,1,0,54,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andrea Poli,2021-2022,31,Antalyaspor,tr TUR,1. Süper Lig,28,20,1736,19.3,0,2,2,0,0,0,5,0,,,,,,,,0.00,0.10,0.10,0.00,0.10,,,,,,Matches,,,,,,
Andrea Poli,2022-2023,32,Modena,it ITA,2. Serie B,11,7,407,4.5,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.3,4,18,6,0.00,0.22,0.22,0.00,0.22,0.01,0.05,0.07,0.01,0.07,Matches,,,,,,
Federico Ravaglia,2020-2021,20,Bologna,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Federico Ravaglia,2021-2022,21,Frosinone,it ITA,Coppa Italia,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Federico Ravaglia,2022-2023,22,Bologna,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Federico Ravaglia,2023-2024,23,Bologna,it ITA,Coppa Italia,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Federico Ravaglia,2024-2025,24,Bologna,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Nehuen Paz,2020-2021,27,Bologna,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Nehuen Paz,2021-2022,28,Crotone,it ITA,Coppa Italia,1,0,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Valentin Antov,2020-2021,19,CSKA Sofia,,2. Europa Lg,6,6,540,6.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,17,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,,,,,,
Valentin Antov,2021-2022,20,CSKA Sofia,bg BUL,1. First League,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Valentin Antov,2022-2023,21,Monza,it ITA,Coppa Italia,3,2,189,2.1,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Valentin Antov,2023-2024,22,Cremonese,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Valentin Antov,2024-2025,23,Cremonese,it ITA,Coppa Italia,2,2,210,2.3,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andri Fannar Baldursson,2020-2021,18,Bologna,it ITA,Coppa Italia,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andri Fannar Baldursson,2021-2022,19,FC Copenhagen,,3. Conf Lg,4,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Andri Fannar Baldursson,2022-2023,20,NEC Nijmegen,nl NED,1. Eredivisie,11,1,213,2.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.3,1,9,0,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Matches,,,,,,
Andri Fannar Baldursson,2024-2025,22,Elfsborg,,2. Europa Lg,3,2,194,2.2,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.3,1,11,4,0.00,0.46,0.46,0.00,0.46,0.00,0.15,0.15,0.00,0.15,Matches,,,,,,
Stefano Denswil,2020-2021,27,Bologna,it ITA,Coppa Italia,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Stefano Denswil,2021-2022,28,Trabzonspor,tr TUR,1. Süper Lig,28,21,1945,21.6,0,2,2,0,0,0,3,0,,,,,,,,0.00,0.09,0.09,0.00,0.09,,,,,,Matches,,,,,,
Stefano Denswil,2022-2023,29,Trabzonspor,,3. Conf Lg,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,
Stefano Denswil,2023-2024,30,Trabzonspor,tr TUR,1. Süper Lig,26,25,2263,25.1,1,0,1,1,0,0,1,0,,,,,,,,0.04,0.00,0.04,0.04,0.04,,,,,,Matches,,,,,,
Stefano Denswil,2024-2025,31,Trabzonspor,tr TUR,1. Süper Lig,9,8,753,8.4,1,0,1,1,0,0,2,0,,,,,,,,0.12,0.00,0.12,0.12,0.12,,,,,,Matches,,,,,,
Musa Juwara,2020-2021,18,Boavista,pt POR,1. Primeira Liga,3,0,29,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,0,3,0.00,0.00,0.00,0.00,0.00,0.66,0.20,0.86,0.66,0.86,Matches,,,,,,
Musa Juwara,2021-2022,19,Crotone,it ITA,Coppa Italia,1,0,43,0.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Musa Juwara,2022-2023,20,Odense,dk DEN,1. Danish Superliga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Musa Juwara,2023-2024,21,Vejle BK,dk DEN,1. Danish Superliga,31,17,1440,16.0,3,6,9,3,0,0,2,0,,,,,,,,0.19,0.37,0.56,0.19,0.56,,,,,,Matches,,,,,,
Musa Juwara,2024-2025,22,Vejle BK,dk DEN,1. Danish Superliga,17,10,1067,11.9,2,3,5,2,0,0,4,0,,,,,,,,0.17,0.25,0.42,0.17,0.42,,,,,,Matches,,,,,,
Simone Rabbi,2020-2021,18,Bologna,it ITA,Coppa Italia,1,0,10,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Simone Rabbi,2022-2023,20,SPAL,it ITA,Coppa Italia,2,0,81,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Simone Rabbi,2024-2025,22,Cittadella,it ITA,Coppa Italia,1,1,78,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Arturo Calabresi,2020-2021,24,Bologna,it ITA,Coppa Italia,1,0,1,0.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Arturo Calabresi,2021-2022,25,Lecce,it ITA,Coppa Italia,3,2,184,2.0,2,0,2,2,0,0,0,0,,,,,,,,0.98,0.00,0.98,0.98,0.98,,,,,,Matches,,,,,,
Arturo Calabresi,2022-2023,26,Lecce,it ITA,Coppa Italia,1,0,30,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Arturo Calabresi,2023-2024,27,Pisa,it ITA,2. Serie B,26,17,1440,16.0,2,2,4,2,0,0,7,1,0.6,0.6,1.1,1.7,25,71,43,0.12,0.12,0.25,0.12,0.25,0.03,0.07,0.10,0.03,0.10,Matches,,,,,,
Arturo Calabresi,2024-2025,28,Pisa,it ITA,Coppa Italia,2,2,180,2.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Wisdom Amey,2020-2021,14,Bologna,it ITA,1. Serie A,,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12th,1,Matches,,,
Wisdom Amey,2021-2022,15,Bologna,it ITA,1. Serie A,,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13th,1,Matches,,,
Wisdom Amey,2022-2023,16,Bologna,it ITA,1. Serie A,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9th,0,Matches,,,
Kacper Urbanski,2020-2021,15,Lechia Gdańsk,pl POL,1. Ekstraklasa,1,0,10,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Kacper Urbanski,2021-2022,16,Bologna,it ITA,1. Serie A,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Kacper Urbanski,2022-2023,17,Bologna,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Kacper Urbanski,2023-2024,18,Bologna,it ITA,Coppa Italia,3,1,161,1.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Kacper Urbanski,2024-2025,19,Bologna,,1. Champions Lg,4,3,211,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,6,10,13,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,,,,,,
Antonio Raimondo,2020-2021,16,Bologna,it ITA,1. Serie A,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Antonio Raimondo,2021-2022,17,Bologna,it ITA,1. Serie A,1,1,74,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches,,,,,,
Antonio Raimondo,2022-2023,18,Bologna,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Antonio Raimondo,2023-2024,19,Ternana,it ITA,2. Serie B,38,24,2224,24.7,9,1,10,9,0,1,4,0,9.5,8.7,1.6,10.3,32,21,137,0.36,0.04,0.40,0.36,0.40,0.39,0.06,0.45,0.35,0.42,Matches,,,,,,
Antonio Raimondo,2024-2025,20,Venezia,it ITA,Coppa Italia,1,0,17,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Sebastian Breza,2020-2021,22,Bologna,it ITA,1. Serie A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Sebastian Breza,2023-2024,25,Yverdon-Sport,ch SUI,1. Super Lg,5,5,450,5.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Dion Ruffo Luci,2020-2021,19,Bologna,it ITA,1. Serie A,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12th,0,Matches,,,
Dusan Vlahovic,2020-2021,20,Fiorentina,it ITA,Coppa Italia,3,1,160,1.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Dusan Vlahovic,2021-2022,21,Juventus,,1. Champions Lg,2,2,180,2.0,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.7,2,3,8,0.50,0.00,0.50,0.50,0.50,0.33,0.04,0.37,0.33,0.37,Matches,,,,,,
Dusan Vlahovic,2022-2023,22,Juventus,,1. Champions Lg,5,5,411,4.6,1,1,2,1,0,0,0,0,2.6,2.6,0.9,3.6,6,5,27,0.22,0.22,0.44,0.22,0.44,0.58,0.20,0.78,0.58,0.78,Matches,,,,,,
Dusan Vlahovic,2023-2024,23,Juventus,it ITA,Coppa Italia,5,3,289,3.2,2,0,2,2,0,0,1,0,,,,,,,,0.62,0.00,0.62,0.62,0.62,,,,,,Matches,,,,,,
Dusan Vlahovic,2024-2025,24,Juventus,,1. Champions Lg,5,5,398,4.4,4,1,5,3,1,1,0,0,2.6,1.8,0.9,2.7,5,11,18,0.90,0.23,1.13,0.68,0.90,0.58,0.21,0.79,0.40,0.61,Matches,,,,,,
German Pezzella,2020-2021,29,Fiorentina,it ITA,Coppa Italia,1,1,67,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
German Pezzella,2021-2022,30,Betis,es ESP,Copa del Rey,4,4,414,4.6,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
German Pezzella,2022-2023,31,Betis,es ESP,Copa del Rey,1,1,85,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
German Pezzella,2023-2024,32,Betis,,3. Conf Lg,1,1,90,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,5,0,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches,,,,,,
Cristiano Biraghi,2020-2021,27,Fiorentina,it ITA,Coppa Italia,3,2,253,2.8,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Cristiano Biraghi,2021-2022,28,Fiorentina,it ITA,Coppa Italia,5,5,480,5.3,1,1,2,1,0,0,0,0,,,,,,,,0.19,0.19,0.37,0.19,0.37,,,,,,Matches,,,,,,
Cristiano Biraghi,2022-2023,29,Fiorentina,,3. Conf Lg,13,11,987,11.0,1,6,7,1,0,0,4,0,0.2,0.2,4.9,5.1,27,67,67,0.09,0.55,0.64,0.09,0.64,0.02,0.46,0.48,0.02,0.48,Matches,,,,,,
Cristiano Biraghi,2023-2024,30,Fiorentina,,3. Conf Lg,11,11,916,10.2,1,2,3,1,0,0,4,0,1.0,1.0,2.4,3.4,37,55,56,0.10,0.20,0.29,0.10,0.29,0.10,0.24,0.34,0.10,0.34,Matches,,,,,,
Cristiano Biraghi,2024-2025,31,Fiorentina,,3. Conf Lg,4,3,250,2.8,0,0,0,0,0,0,0,0,0.3,0.3,0.8,1.0,5,30,11,0.00,0.00,0.00,0.00,0.00,0.10,0.27,0.37,0.10,0.37,Matches,,,,,,
Gaetano Castrovilli,2020-2021,23,Fiorentina,it ITA,Coppa Italia,3,2,241,2.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gaetano Castrovilli,2021-2022,24,Fiorentina,it ITA,Coppa Italia,4,3,251,2.8,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gaetano Castrovilli,2022-2023,25,Fiorentina,,3. Conf Lg,7,2,267,3.0,2,0,2,2,0,0,0,0,1.0,1.0,0.1,1.1,15,17,22,0.67,0.00,0.67,0.67,0.67,0.35,0.03,0.38,0.35,0.38,Matches,,,,,,
Gaetano Castrovilli,2023-2024,26,Fiorentina,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Gaetano Castrovilli,2024-2025,27,Lazio,it ITA,Coppa Italia,1,0,18,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Sofyan Amrabat,2020-2021,23,Fiorentina,it ITA,Coppa Italia,2,2,240,2.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Sofyan Amrabat,2021-2022,24,Fiorentina,it ITA,Coppa Italia,2,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Sofyan Amrabat,2022-2023,25,Fiorentina,,3. Conf Lg,13,12,1049,11.7,0,0,0,0,0,0,3,0,0.3,0.3,0.8,1.2,20,112,4,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Matches,,,,,,
Sofyan Amrabat,2023-2024,26,Manchester Utd,,1. Champions Lg,5,4,325,3.6,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,3,12,5,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.02,0.05,Matches,,,,,,
Sofyan Amrabat,2024-2025,27,Fenerbahçe,,2. Europa Lg,5,5,450,5.0,0,1,1,0,0,0,2,0,0.0,0.0,0.7,0.7,1,25,4,0.00,0.20,0.20,0.00,0.20,0.00,0.13,0.13,0.00,0.13,Matches,,,,,,
Lucas Martinez Quarta,2020-2021,24,Fiorentina,it ITA,Coppa Italia,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lucas Martinez Quarta,2021-2022,25,Fiorentina,it ITA,Coppa Italia,2,2,168,1.9,0,0,0,0,0,0,3,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lucas Martinez Quarta,2022-2023,26,Fiorentina,,3. Conf Lg,8,7,650,7.2,0,1,1,0,0,0,3,0,0.6,0.6,0.6,1.2,10,65,0,0.00,0.14,0.14,0.00,0.14,0.09,0.08,0.17,0.09,0.17,Matches,,,,,,
Lucas Martinez Quarta,2023-2024,27,Fiorentina,,3. Conf Lg,9,8,735,8.2,2,1,3,2,0,0,3,0,1.6,1.6,0.7,2.4,11,56,3,0.24,0.12,0.37,0.24,0.37,0.22,0.10,0.32,0.22,0.32,Matches,,,,,,
Lucas Martinez Quarta,2024-2025,28,Fiorentina,,3. Conf Lg,4,4,344,3.8,2,0,2,2,0,0,2,0,0.7,0.7,0.2,0.9,7,21,0,0.52,0.00,0.52,0.52,0.52,0.19,0.05,0.23,0.19,0.23,Matches,,,,,,
Igor,2020-2021,22,Fiorentina,it ITA,Coppa Italia,3,2,263,2.9,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Igor,2021-2022,23,Fiorentina,it ITA,Coppa Italia,5,4,390,4.3,0,1,1,0,0,0,1,0,,,,,,,,0.00,0.23,0.23,0.00,0.23,,,,,,Matches,,,,,,
Igor,2022-2023,24,Fiorentina,,3. Conf Lg,11,9,762,8.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,10,48,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,
Igor,2023-2024,25,Brighton,eng ENG,EFL Cup,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Igor,2024-2025,26,Brighton,eng ENG,EFL Cup,3,3,270,3.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Christian Kouame,2020-2021,22,Fiorentina,it ITA,Coppa Italia,3,2,180,2.0,1,0,1,1,0,0,1,0,,,,,,,,0.50,0.00,0.50,0.50,0.50,,,,,,Matches,,,,,,
Christian Kouame,2021-2022,23,Anderlecht,be BEL,1. First Division A,25,24,2004,22.3,8,3,11,8,0,0,3,1,8.8,8.8,6.7,15.6,42,55,217,0.36,0.13,0.49,0.36,0.49,0.40,0.30,0.70,0.40,0.70,Matches,,,,,,
Christian Kouame,2022-2023,24,Fiorentina,,3. Conf Lg,11,5,429,4.8,1,5,6,1,0,0,1,0,1.4,1.4,2.6,4.0,7,20,63,0.21,1.05,1.26,0.21,1.26,0.30,0.54,0.83,0.30,0.83,Matches,,,,,,
