Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Playing Time,Unnamed: 22_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,MP,Matches
Gautier Larsonneur,2022-2023,25,Valenciennes,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Gautier Larsonneur,2023-2024,26,Saint-Étienne,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Gautier Larsonneur,2024-2025,27,Saint-Étienne,fr FRA,1. Ligue 1,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,
Zuriko Davitashvili,2020-2021,19,Rotor Volgograd,ru RUS,1. Premier League,20,19,1541,17.1,0,0,0,0,0,1,5,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Zuriko Davitashvili,2021-2022,20,Arsenal Tula,ru RUS,1. Premier League,20,14,1192,13.2,3,0,3,3,0,0,2,0,,,,,,,,0.23,0.00,0.23,0.23,0.23,,,,,,Matches,,,,,
Zuriko Davitashvili,2022-2023,21,Bordeaux,fr FRA,Coupe de France,2,2,137,1.5,1,0,1,0,1,1,0,0,,,,,,,,0.66,0.00,0.66,0.00,0.00,,,,,,Matches,,,,,
Zuriko Davitashvili,2023-2024,22,Bordeaux,fr FRA,Coupe de France,2,1,120,1.3,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.75,0.75,0.00,0.75,,,,,,Matches,,,,,
Zuriko Davitashvili,2024-2025,23,Saint-Étienne,fr FRA,1. Ligue 1,14,14,1201,13.3,5,2,7,4,1,1,1,0,3.6,2.8,1.7,4.5,34,33,64,0.37,0.15,0.52,0.30,0.45,0.27,0.13,0.40,0.21,0.34,Matches,,,,,
Dylan Batubinsika,2020-2021,24,Antwerp,,2. Europa Lg,3,3,270,3.0,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,1,7,0,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,Matches,,,,,
Dylan Batubinsika,2021-2022,25,Famalicão,pt POR,1. Primeira Liga,20,16,1503,16.7,1,0,1,1,0,0,4,0,1.8,1.8,0.0,1.8,8,28,2,0.06,0.00,0.06,0.06,0.06,0.11,0.00,0.11,0.11,0.11,Matches,,,,,
Dylan Batubinsika,2022-2023,26,Maccabi Haifa,,1. Champions Lg,5,5,450,5.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,7,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches,,,,,
Dylan Batubinsika,2023-2024,27,Saint-Étienne,fr FRA,2. Ligue 2,26,22,2017,22.4,1,1,2,1,0,0,3,0,1.3,1.3,0.1,1.4,7,41,1,0.04,0.04,0.09,0.04,0.09,0.06,0.01,0.06,0.06,0.06,Matches,,,,,
Dylan Batubinsika,2024-2025,28,Saint-Étienne,fr FRA,1. Ligue 1,14,12,1134,12.6,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.6,8,25,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.05,0.04,0.05,Matches,,,,,
Pierre Ekwah Elimby,2020-2021,18,Chelsea,eng ENG,Jr. PL2 — Div. 1,5,1,179,2.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Pierre Ekwah Elimby,2021-2022,19,West Ham,eng ENG,FA Cup,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,
Pierre Ekwah Elimby,2022-2023,20,Sunderland,eng ENG,2. Championship,14,5,448,5.0,0,0,0,0,0,0,1,0,0.4,0.4,1.1,1.5,9,26,9,0.00,0.00,0.00,0.00,0.00,0.09,0.21,0.30,0.09,0.30,Matches,,,,,
Pierre Ekwah Elimby,2023-2024,21,Sunderland,eng ENG,2. Championship,40,37,3014,33.5,5,2,7,5,0,0,4,0,2.4,2.4,1.3,3.6,25,216,35,0.15,0.06,0.21,0.15,0.21,0.07,0.04,0.11,0.07,0.11,Matches,,,,,
Pierre Ekwah Elimby,2024-2025,22,Sunderland,eng ENG,2. Championship,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,
Yunis Abdelhamid,2020-2021,32,Reims,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Yunis Abdelhamid,2021-2022,33,Reims,fr FRA,Coupe de France,3,3,300,3.3,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Yunis Abdelhamid,2022-2023,34,Reims,fr FRA,Coupe de France,3,3,228,2.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Yunis Abdelhamid,2023-2024,35,Reims,fr FRA,1. Ligue 1,31,31,2781,30.9,4,0,4,3,1,1,5,0,3.4,2.6,0.3,2.9,36,137,9,0.13,0.00,0.13,0.10,0.10,0.11,0.01,0.12,0.09,0.09,Matches,,,,,
Yunis Abdelhamid,2024-2025,36,Saint-Étienne,fr FRA,1. Ligue 1,10,10,846,9.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.3,4,21,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,,,,,
Dennis Appiah,2020-2021,28,Nantes,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Dennis Appiah,2021-2022,29,Nantes,fr FRA,Coupe de France,5,3,296,3.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Dennis Appiah,2022-2023,30,Nantes,,2. Europa Lg,6,2,287,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,11,9,19,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches,,,,,
Dennis Appiah,2023-2024,31,Saint-Étienne,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,
Dennis Appiah,2024-2025,32,Saint-Étienne,fr FRA,1. Ligue 1,13,9,929,10.3,0,0,0,0,0,0,0,0,0.1,0.1,1.0,1.1,21,36,40,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.10,0.01,0.10,Matches,,,,,
Leo Petrot,2020-2021,23,ASF Andrézieux,fr FRA,Coupe de France,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Leo Petrot,2021-2022,24,Lorient,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Leo Petrot,2022-2023,25,Saint-Étienne,fr FRA,Coupe de France,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Leo Petrot,2023-2024,26,Saint-Étienne,fr FRA,2. Ligue 2,35,30,2652,29.5,1,0,1,1,0,0,3,0,1.5,1.5,0.7,2.2,25,167,83,0.03,0.00,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07,Matches,,,,,
Leo Petrot,2024-2025,27,Saint-Étienne,fr FRA,1. Ligue 1,11,9,859,9.5,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,7,20,39,0.00,0.10,0.10,0.00,0.10,0.01,0.04,0.05,0.01,0.05,Matches,,,,,
Ibrahim Sissoko,2021-2022,25,Niort,fr FRA,2. Ligue 2,24,17,1506,16.7,10,1,11,8,2,2,3,0,9.0,7.5,1.2,8.7,18,24,114,0.60,0.06,0.66,0.48,0.54,0.54,0.07,0.61,0.45,0.52,Matches,,,,,
Ibrahim Sissoko,2022-2023,26,Sochaux,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,
Ibrahim Sissoko,2023-2024,27,Saint-Étienne,fr FRA,2. Ligue 2,29,25,2139,23.8,12,1,13,7,5,6,2,0,12.6,7.8,1.6,9.4,31,29,147,0.50,0.04,0.55,0.29,0.34,0.53,0.07,0.59,0.33,0.40,Matches,,,,,
Ibrahim Sissoko,2024-2025,28,Saint-Étienne,fr FRA,1. Ligue 1,14,8,787,8.7,3,1,4,2,1,1,1,0,4.3,3.5,0.6,4.1,12,11,33,0.34,0.11,0.46,0.23,0.34,0.50,0.06,0.56,0.41,0.47,Matches,,,,,
Mathis Amougou,2023-2024,17,Saint-Étienne,fr FRA,Coupe de France,1,1,69,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,
Mathis Amougou,2024-2025,18,Saint-Étienne,fr FRA,1. Ligue 1,13,8,694,7.7,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,4.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches,,,,,
Mathieu Cafaro,2020-2021,23,Reims,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,
Mathieu Cafaro,2021-2022,24,Standard Liège,be BEL,1. First Division A,12,12,974,10.8,2,2,4,2,0,0,5,0,1.6,1.6,2.3,3.9,27,39,53,0.18,0.18,0.37,0.18,0.37,0.15,0.21,0.36,0.15,0.36,Matches,,,,,
Mathieu Cafaro,2022-2023,25,Saint-Étienne,fr FRA,2. Ligue 2,33,26,2064,22.9,5,3,8,5,0,0,7,1,5.3,5.3,3.6,9.0,94,96,221,0.22,0.13,0.35,0.22,0.35,0.23,0.16,0.39,0.23,0.39,Matches,,,,,
Mathieu Cafaro,2023-2024,26,Saint-Étienne,fr FRA,Coupe de France,1,0,21,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Mathieu Cafaro,2024-2025,27,Saint-Étienne,fr FRA,1. Ligue 1,12,7,608,6.8,1,0,1,1,0,0,3,1,1.1,1.1,1.2,2.2,14,12,40,0.15,0.00,0.15,0.15,0.15,0.16,0.17,0.33,0.16,0.33,Matches,,,,,
Mickael Nade,2020-2021,21,Quevilly-Rouen,fr FRA,Coupe de France,3,1,168,1.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Mickael Nade,2021-2022,22,Saint-Étienne,fr FRA,Coupe de France,3,3,270,3.0,1,0,1,1,0,0,1,0,,,,,,,,0.33,0.00,0.33,0.33,0.33,,,,,,Matches,,,,,
Mickael Nade,2022-2023,23,Saint-Étienne,fr FRA,2. Ligue 2,16,8,850,9.4,1,0,1,1,0,0,2,1,0.4,0.4,0.0,0.4,3,33,0,0.11,0.00,0.11,0.11,0.11,0.04,0.00,0.04,0.04,0.04,Matches,,,,,
Mickael Nade,2023-2024,24,Saint-Étienne,fr FRA,Coupe de France,2,1,102,1.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Mickael Nade,2024-2025,25,Saint-Étienne,fr FRA,1. Ligue 1,7,6,596,6.6,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,8,18,0,0.15,0.00,0.15,0.15,0.15,0.10,0.01,0.11,0.10,0.11,Matches,,,,,
Benjamin Bouchouari,2020-2021,18,Roda JC,nl NED,2. Eerste Divisie,28,25,1955,21.7,1,1,2,1,0,0,4,0,,,,,,,,0.05,0.05,0.09,0.05,0.09,,,,,,Matches,,,,,
Benjamin Bouchouari,2021-2022,19,Roda JC,nl NED,2. Eerste Divisie,36,34,2875,31.9,2,6,8,2,0,0,6,0,,,,,,,,0.06,0.19,0.25,0.06,0.25,,,,,,Matches,,,,,
Benjamin Bouchouari,2022-2023,20,Roda JC,nl NED,2. Eerste Divisie,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Benjamin Bouchouari,2023-2024,21,Saint-Étienne,fr FRA,Coupe de France,1,1,69,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Benjamin Bouchouari,2024-2025,22,Saint-Étienne,fr FRA,1. Ligue 1,10,6,554,6.2,1,0,1,1,0,0,1,0,0.1,0.1,0.2,0.4,5,29,14,0.16,0.00,0.16,0.16,0.16,0.02,0.04,0.06,0.02,0.06,Matches,,,,,
Louis Mouton,2021-2022,19,Saint-Étienne,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,
Louis Mouton,2022-2023,20,Saint-Étienne,fr FRA,Coupe de France,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Louis Mouton,2023-2024,21,Pau FC,fr FRA,Coupe de France,3,3,263,2.9,2,0,2,2,0,0,0,0,,,,,,,,0.68,0.00,0.68,0.68,0.68,,,,,,Matches,,,,,
Louis Mouton,2024-2025,22,Saint-Étienne,fr FRA,1. Ligue 1,10,6,475,5.3,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1.0,6,18,12,0.00,0.00,0.00,0.00,0.00,0.06,0.13,0.19,0.06,0.19,Matches,,,,,
Lucas Stassin,2022-2023,17,Anderlecht,,3. Conf Lg,2,0,27,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.52,0.52,0.52,Matches,,,,,
Lucas Stassin,2023-2024,18,Westerlo,be BEL,1. Pro League A,18,9,864,9.6,6,1,7,6,0,0,2,0,2.8,2.8,0.9,3.7,16,15,61,0.62,0.10,0.73,0.62,0.73,0.29,0.10,0.39,0.29,0.39,Matches,,,,,
Lucas Stassin,2024-2025,19,Saint-Étienne,fr FRA,1. Ligue 1,11,6,455,5.1,0,3,3,0,0,0,1,0,0.9,0.9,1.3,2.2,6,5,23,0.00,0.59,0.59,0.00,0.59,0.17,0.26,0.43,0.17,0.43,Matches,,,,,
Aimen Moueffek,2020-2021,19,Saint-Étienne,fr FRA,Coupe de France,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,
Aimen Moueffek,2021-2022,20,Saint-Étienne,fr FRA,Coupe de France,3,2,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,
Aimen Moueffek,2022-2023,21,Saint-Étienne,fr FRA,Coupe de France,1,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,
Aimen Moueffek,2023-2024,22,Saint-Étienne,fr FRA,Coupe de France,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,
Aimen Moueffek,2024-2025,23,Saint-Étienne,fr FRA,1. Ligue 1,11,5,479.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,5.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.17,0.13,0.17,Matches,,,,,
Ben Old,2020-2021,17,Wellington,au AUS,1. A-League,,0,8,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,7th,,Matches,1,
Ben Old,2021-2022,18,Wellington,au AUS,1. A-League,,10,1046,11.6,1,1,2,1,0,0,0,0,,,,,,,,0.09,0.09,0.17,0.09,0.17,,,,,,,6th,,Matches,23,
Ben Old,2022-2023,19,Wellington,au AUS,1. A-League,,3,552,6.1,1,1,2,1,0,0,1,0,,,,,,,,0.16,0.16,0.33,0.16,0.33,,,,,,,6th,,Matches,17,
Ben Old,2023-2024,20,Wellington,au AUS,1. A-League,,15,1649,18.3,5,4,9,5,0,0,0,0,,,,,,,,0.27,0.22,0.49,0.27,0.49,,,,,,,2nd,,Matches,27,
Ben Old,2024-2025,21,Saint-Étienne,fr FRA,1. Ligue 1,,4,376,4.2,0,0,0,0,0,0,0,0,0.8,0.8,0.7,1.5,10,7,19,0.00,0.00,0.00,0.00,0.00,0.20,0.16,0.36,0.20,0.36,,16th,,Matches,6,
Augustine Boakye,2021-2022,20,Wolfsberger AC,at AUT,1. Bundesliga,,0,7,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,4th,1,Matches,,
Augustine Boakye,2022-2023,21,Wolfsberger AC,at AUT,1. Bundesliga,,4,616,6.8,3,3,6,3,0,0,0,0,,,,,,,,0.44,0.44,0.88,0.44,0.88,,,,,,,7th,14,Matches,,
Augustine Boakye,2023-2024,22,Wolfsberger AC,at AUT,1. Bundesliga,,21,1825,20.3,9,6,15,9,0,0,6,1,,,,,,,,0.44,0.30,0.74,0.44,0.74,,,,,,,7th,26,Matches,,
Augustine Boakye,2024-2025,23,Saint-Étienne,fr FRA,1. Ligue 1,,4,336,3.7,0,0,0,0,0,0,3,0,0.3,0.3,0.6,0.9,11,15,21,0.00,0.00,0.00,0.00,0.00,0.07,0.17,0.24,0.07,0.24,,16th,8,Matches,,
Pierre Cornud,2020-2021,23,Sabadell,es ESP,2. La Liga 2,29,25,2191,24.3,0,5,5,0,0,0,11,2,0.2,0.2,3.9,4.1,86,55,136,0.00,0.21,0.21,0.00,0.21,0.01,0.16,0.17,0.01,0.17,Matches,,,,,
Pierre Cornud,2021-2022,24,Oviedo,es ESP,Copa del Rey,1,0,12,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Pierre Cornud,2022-2023,25,Maccabi Haifa,,1. Champions Lg,5,5,371,4.1,0,1,1,0,0,0,1,0,0.0,0.0,0.7,0.8,11,14,18,0.00,0.24,0.24,0.00,0.24,0.01,0.18,0.19,0.01,0.19,Matches,,,,,
Pierre Cornud,2023-2024,26,Maccabi Haifa,,3. Conf Lg,3,2,169,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,,,,,
Pierre Cornud,2024-2025,27,Saint-Étienne,fr FRA,1. Ligue 1,6,4,287,3.2,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,8,12,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches,,,,,
Yvann Macon,2020-2021,21,Saint-Étienne,fr FRA,1. Ligue 1,6,6,539,6.0,1,1,2,1,0,0,2,0,0.1,0.1,0.1,0.1,16,17,17,0.17,0.17,0.33,0.17,0.33,0.01,0.01,0.02,0.01,0.02,Matches,,,,,
Yvann Macon,2021-2022,22,Saint-Étienne,fr FRA,Coupe de France,3,3,265,2.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Yvann Macon,2022-2023,23,Paris FC,fr FRA,Coupe de France,1,1,67,0.7,0,1,1,0,0,0,1,0,,,,,,,,0.00,1.34,1.34,0.00,1.34,,,,,,Matches,,,,,
Yvann Macon,2023-2024,24,Maccabi Tel Aviv,,3. Conf Lg,2,2,138,1.5,1,0,1,1,0,0,1,0,0.0,0.0,0.0,0.1,3,3,4,0.65,0.00,0.65,0.65,0.65,0.02,0.02,0.04,0.02,0.04,Matches,,,,,
Yvann Macon,2024-2025,25,Saint-Étienne,fr FRA,1. Ligue 1,4,4,286,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8,15,23,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.06,0.02,0.06,Matches,,,,,
Florian Tardieu,2020-2021,28,Troyes,fr FRA,2. Ligue 2,34,34,3007,33.4,6,4,10,1,5,6,8,1,6.4,1.7,5.3,6.9,27,342,47,0.18,0.12,0.30,0.03,0.15,0.19,0.16,0.35,0.05,0.21,Matches,,,,,
Florian Tardieu,2021-2022,29,Troyes,fr FRA,1. Ligue 1,30,29,2632,29.2,4,2,6,0,4,4,6,0,3.8,0.7,4.2,4.9,20,212,30,0.14,0.07,0.21,0.00,0.07,0.13,0.14,0.28,0.02,0.17,Matches,,,,,
Florian Tardieu,2022-2023,30,Troyes,fr FRA,Coupe de France,1,1,62,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Florian Tardieu,2023-2024,31,Saint-Étienne,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,
Florian Tardieu,2024-2025,32,Saint-Étienne,fr FRA,1. Ligue 1,6,2,167,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,
Marwann Nzuzi,2024-2025,20,Saint-Étienne,fr FRA,1. Ligue 1,,2,125,1.4,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,2,5,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.08,0.02,0.08,,16th,2,Matches,,
Ayman Aiki,2022-2023,17,Saint-Étienne,fr FRA,2. Ligue 2,,2.0,213.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,10.0,1.0,32.0,0.42,0.0,0.42,0.42,0.42,0.05,0.13,0.18,0.05,0.18,,8th,7.0,Matches,,
Ayman Aiki,2024-2025,19,Saint-Étienne,fr FRA,1. Ligue 1,,1.0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,,16th,4.0,Matches,,
Beres Owusu,2023-2024,19,Saint-Étienne,fr FRA,Coupe de France,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Beres Owusu,2024-2025,20,Quevilly-Rouen,fr FRA,Coupe de France,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Lamine Fomba,2020-2021,22,Nîmes,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Lamine Fomba,2021-2022,23,Nîmes,fr FRA,Coupe de France,2,1,138,1.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Lamine Fomba,2022-2023,24,Nîmes,fr FRA,Coupe de France,2,2,135,1.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Lamine Fomba,2023-2024,25,Saint-Étienne,fr FRA,Coupe de France,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Lamine Fomba,2024-2025,26,Saint-Étienne,fr FRA,1. Ligue 1,2,1,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,,,,,
Ibrahima Wadji,2021-2022,26,Qarabağ,,3. Conf Lg,8,8,582,6.5,1,0,1,1,0,0,1,0,2.3,2.3,1.3,3.5,8,9,43,0.15,0.00,0.15,0.15,0.15,0.35,0.20,0.55,0.35,0.55,Matches,,,,,
Ibrahima Wadji,2022-2023,27,Saint-Étienne,fr FRA,Coupe de France,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Ibrahima Wadji,2023-2024,28,Saint-Étienne,fr FRA,2. Ligue 2,9,5,486,5.4,0,0,0,0,0,0,0,0,2.3,2.3,0.4,2.7,10,6,48,0.00,0.00,0.00,0.00,0.00,0.42,0.08,0.49,0.42,0.49,Matches,,,,,
Ibrahima Wadji,2024-2025,29,Saint-Étienne,fr FRA,1. Ligue 1,4,0,104,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,0,7,0.00,0.00,0.00,0.00,0.00,0.18,0.01,0.19,0.18,0.19,Matches,,,,,
Kevin Pedro,2024-2025,18,Saint-Étienne,fr FRA,1. Ligue 1,,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16th,1,Matches,,
Jibril Othman,2022-2023,18,Saint-Étienne,fr FRA,Coupe de France,1,0,44,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,
Jibril Othman,2023-2024,19,Saint-Étienne,fr FRA,Coupe de France,1,1,56,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,
Jibril Othman,2024-2025,20,Saint-Étienne,fr FRA,1. Ligue 1,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,
Cheikh Fall,2022-2023,18,Saint-Étienne,fr FRA,2. Ligue 2,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,
Cheikh Fall,2023-2024,19,Saint-Étienne,fr FRA,Coupe de France,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,
Cheikh Fall,2024-2025,20,Saint-Étienne,fr FRA,1. Ligue 1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,
