Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Playing Time,Unnamed: 23_level_0,Unnamed: 22_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,MP,Matches,Matches
Diogo Calila,2022-2023,23,Santa Clara,pt POR,1. Primeira Liga,,6,652,7.2,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,18,14,25,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,,18th,15,Matches,,,
Diogo Calila,2024-2025,25,Santa Clara,pt POR,1. Primeira Liga,,9,753,8.4,1,1,2,1,0,0,5,0,0.4,0.4,0.7,1.1,8,22,43,0.12,0.12,0.24,0.12,0.24,0.05,0.08,0.13,0.05,0.13,,4th,13,Matches,,,
Andre Moreira,2020-2021,24,B-SAD,pt POR,1. Primeira Liga,8,7,715,7.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Andre Moreira,2021-2022,25,Grasshopper,ch SUI,1. Super Lg,35,35,3150,35.0,0,0,0,0,0,0,3,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andre Moreira,2022-2023,26,Grasshopper,ch SUI,1. Super Lg,28,28,2454,27.3,0,0,0,0,0,0,3,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andre Moreira,2023-2024,27,Al-Raed,sa KSA,1. Pro League,29,29,2610,29.0,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andre Moreira,2024-2025,28,Al-Raed,sa KSA,1. Saudi Professional League,3,3,270,3.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Caue Cecilio da Silva,2020-2021,31,B-SAD,pt POR,1. Primeira Liga,,6,411,4.6,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.3,2,23,8,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06,,10th,12,Matches,,,
Richard,2020-2021,20,B-SAD,pt POR,1. Primeira Liga,,2,196,2.2,0,0,0,0,0,0,0,0,1.1,1.1,0.0,1.1,4,1,20,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.49,0.49,0.49,,10th,10,Matches,,,
Edi Semedo,2020-2021,21,B-SAD,pt POR,1. Primeira Liga,,1,167,1.9,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.8,3,0,8,0.00,0.00,0.00,0.00,0.00,0.41,0.04,0.45,0.41,0.45,,10th,11,Matches,,,
Edi Semedo,2023-2024,24,Radomiak Radom,pl POL,1. Ekstraklasa,,10,935,10.4,4,0,4,4,0,0,0,0,,,,,,,,0.39,0.00,0.39,0.39,0.39,,,,,,,15th,17,Matches,,,
Robinho Vieira,2020-2021,23,B-SAD,pt POR,1. Primeira Liga,,0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,,10th,4,Matches,,,
Dieguinho,2020-2021,28,B-SAD,pt POR,1. Primeira Liga,,0,35,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,1,5,0.00,0.00,0.00,0.00,0.00,0.26,0.18,0.44,0.26,0.44,,10th,3,Matches,,,
Guilherme Mata Oliveira,2020-2021,25,B-SAD,pt POR,1. Primeira Liga,,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10th,1.0,Matches,,,
Edgar Pacheco,2020-2021,20,B-SAD,pt POR,1. Primeira Liga,,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10th,2,Matches,,,
Edgar Pacheco,2022-2023,22,Cherno More,bg BUL,1. First League,,7,589,6.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,6th,11,Matches,,,
Edgar Pacheco,2023-2024,23,Cherno More,bg BUL,1. First League,,10,1005,11.2,1,,,1,0,0,2,0,,,,,,,,0.09,,,0.09,,,,,,,,2nd,26,Matches,,,
Edgar Pacheco,2024-2025,24,Cherno More,bg BUL,1. First League,,4,490,5.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,3rd,14,Matches,,,
Denis,2020-2021,33,Gil Vicente FC,pt POR,1. Primeira Liga,32,32,2880,32.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Denis,2021-2022,34,Aris,gr GRE,1. Super League,4,4,360,4.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ruben Fernandes,2020-2021,34,Gil Vicente FC,pt POR,1. Primeira Liga,,32,2791,31.0,1,0,1,1,0,0,4,1,1.2,1.2,0.3,1.4,13,70,8,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05,,11th,32,Matches,,,
Ruben Fernandes,2021-2022,35,Gil Vicente FC,pt POR,1. Primeira Liga,,33,2948,32.8,1,0,1,1,0,0,3,1,1.3,1.3,0.2,1.5,6,82,6,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05,,5th,33,Matches,,,
Ruben Fernandes,2022-2023,36,Gil Vicente FC,pt POR,1. Primeira Liga,,24,2175,24.2,0,0,0,0,0,0,4,0,1.1,1.1,0.4,1.5,13,56,4,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,,13th,26,Matches,,,
Ruben Fernandes,2023-2024,37,Gil Vicente FC,pt POR,1. Primeira Liga,,29,2610,29.0,1,0,1,1,0,0,4,0,0.7,0.7,0.7,1.4,6,87,2,0.03,0.00,0.03,0.03,0.03,0.02,0.02,0.05,0.02,0.05,,12th,29,Matches,,,
Ruben Fernandes,2024-2025,38,Gil Vicente FC,pt POR,1. Primeira Liga,,14,1244,13.8,1,0,1,1,0,0,2,0,0.4,0.4,0.1,0.6,10,41,6,0.07,0.00,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,,10th,14,Matches,,,
Joel Pereira,2020-2021,23,Gil Vicente FC,pt POR,1. Primeira Liga,32,28,2530,28.1,0,1,1,0,0,0,3,0,0.3,0.2,3.7,3.9,61,154,104,0.00,0.04,0.04,0.00,0.04,0.01,0.13,0.14,0.01,0.14,Matches,,,,,,
Joel Pereira,2021-2022,24,Lech Poznań,pl POL,1. Ekstraklasa,28,20,1836,20.4,0,7,7,0,0,0,1,1,,,,,,,,0.00,0.34,0.34,0.00,0.34,,,,,,Matches,,,,,,
Joel Pereira,2022-2023,25,Lech Poznań,,3. Conf Lg,12,11,1050,11.7,0,3,3,0,0,0,1,0,0.1,0.1,2.1,2.2,23,70,54,0.00,0.26,0.26,0.00,0.26,0.01,0.18,0.19,0.01,0.19,Matches,,,,,,
Joel Pereira,2023-2024,26,Lech Poznań,pl POL,1. Ekstraklasa,32,24,2222,24.7,2,5,7,2,0,0,1,0,,,,,,,,0.08,0.20,0.28,0.08,0.28,,,,,,Matches,,,,,,
Joel Pereira,2024-2025,27,Lech Poznań,pl POL,1. Ekstraklasa,18,18,1576,17.5,1,4,5,1,0,0,1,0,,,,,,,,0.06,0.23,0.29,0.06,0.29,,,,,,Matches,,,,,,
Lucas Mineiro,2020-2021,24,Gil Vicente FC,pt POR,1. Primeira Liga,33,27,2485,27.6,2,1,3,2,0,1,5,1,3.0,2.2,0.4,2.6,29,105,45,0.07,0.04,0.11,0.07,0.11,0.11,0.02,0.12,0.08,0.10,Matches,,,,,,
Lucas Mineiro,2021-2022,25,Braga,,2. Europa Lg,9,2,302,3.4,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.6,1,8,3,0.00,0.00,0.00,0.00,0.00,0.15,0.05,0.20,0.15,0.20,Matches,,,,,,
Lucas Mineiro,2022-2023,26,Braga,pt POR,1. Primeira Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Lourency,2020-2021,24,Gil Vicente FC,pt POR,1. Primeira Liga,34,27,2314,25.7,5,1,6,5,0,0,3,0,3.3,3.3,3.2,6.6,72,67,180,0.19,0.04,0.23,0.19,0.23,0.13,0.13,0.26,0.13,0.26,Matches,,,,,,
Lourency,2021-2022,25,Göztepe,tr TUR,1. Süper Lig,30,14,1288,14.3,2,2,4,2,0,0,7,0,,,,,,,,0.14,0.14,0.28,0.14,0.28,,,,,,Matches,,,,,,
Claude Goncalves,2020-2021,26,Gil Vicente FC,pt POR,1. Primeira Liga,33,26,2258,25.1,2,2,4,2,0,0,4,0,1.1,1.1,1.4,2.5,26,127,56,0.08,0.08,0.16,0.08,0.16,0.05,0.06,0.10,0.04,0.10,Matches,,,,,,
Claude Goncalves,2021-2022,27,Ludogorets,,2. Europa Lg,6,6,493,5.5,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,3,18,15,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Matches,,,,,,
Claude Goncalves,2022-2023,28,Ludogorets,,3. Conf Lg,2,0,36,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.35,0.35,0.35,Matches,,,,,,
Claude Goncalves,2023-2024,29,Ludogorets,,3. Conf Lg,8,8,593,6.6,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.4,4,28,14,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07,Matches,,,,,,
Claude Goncalves,2024-2025,30,Legia Warsaw,,3. Conf Lg,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,2.49,2.49,0.00,2.49,Matches,,,,,,
Rodrigao,2020-2021,24,Gil Vicente FC,pt POR,1. Primeira Liga,,23,2177,24.2,1,1,2,1,0,0,4,0,0.6,0.6,0.2,0.8,5,79,5,0.04,0.04,0.08,0.04,0.08,0.03,0.01,0.03,0.03,0.03,,11th,30,Matches,,,
Rodrigao,2021-2022,25,Sochi,ru RUS,1. Premier League,,26,2264,25.2,2,1,3,2,0,1,4,1,,,,,,,,0.08,0.04,0.12,0.08,0.12,,,,,,,2nd,26,Matches,,,
Rodrigao,2022-2023,26,Zenit,ru RUS,1. Premier League,,21,1873,20.8,1,0,1,1,0,0,3,0,,,,,,,,0.05,0.00,0.05,0.05,0.05,,,,,,,1st,22,Matches,,,
Rodrigao,2023-2024,27,Zenit,ru RUS,1. Premier League,,9,893,9.9,1,0,1,1,0,0,1,0,,,,,,,,0.10,0.00,0.10,0.10,0.10,,,,,,,1st,16,Matches,,,
Rodrigao,2024-2025,28,Zenit,ru RUS,1. Russian Premier League,,1,70,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,2nd,2,Matches,,,
Ygor Nogueira,2020-2021,25,Gil Vicente FC,pt POR,1. Primeira Liga,24,21,1857,20.6,0,0,0,0,0,0,11,2,0.9,0.9,0.2,1.1,8,57,4,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,,,,,,
Ygor Nogueira,2021-2022,26,Mazatlán,mx MEX,1. Liga MX,10,8,729,8.1,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,1,16,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,
Ygor Nogueira,2022-2023,27,Mazatlán,mx MEX,1. Liga MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Ygor Nogueira,2023-2024,28,Chaves,pt POR,1. Primeira Liga,21,20,1653,18.4,0,0,0,0,0,0,8,3,0.8,0.8,0.5,1.2,10,36,2,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches,,,,,,
Joao Afonso Crispim,2020-2021,25,Gil Vicente FC,pt POR,1. Primeira Liga,20,14,1211,13.5,0,0,0,0,0,0,10,1,0.0,0.0,0.1,0.1,5,47,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,,,,,,
Joao Afonso Crispim,2021-2022,26,Gil Vicente FC,pt POR,1. Primeira Liga,4,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Joao Afonso Crispim,2022-2023,27,Marítimo,pt POR,1. Primeira Liga,24,18,1465,16.3,0,0,0,0,0,0,10,1,0.2,0.2,0.2,0.4,3,63,8,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,Matches,,,,,,
Vitor Carvalho,2020-2021,23,Gil Vicente FC,pt POR,1. Primeira Liga,22,12,1111,12.3,0,1,1,0,0,0,3,0,0.6,0.6,1.3,1.9,9,55,18,0.00,0.08,0.08,0.00,0.08,0.05,0.10,0.15,0.05,0.15,Matches,,,,,,
Vitor Carvalho,2021-2022,24,Gil Vicente FC,pt POR,1. Primeira Liga,29,27,2232,24.8,0,0,0,0,0,0,9,1,1.1,1.1,0.7,1.7,10,111,21,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches,,,,,,
Vitor Carvalho,2022-2023,25,Gil Vicente FC,pt POR,1. Primeira Liga,31,31,2701,30.0,3,0,3,3,0,0,12,1,3.2,3.2,1.8,4.9,32,192,44,0.10,0.00,0.10,0.10,0.10,0.11,0.06,0.16,0.11,0.16,Matches,,,,,,
Vitor Carvalho,2023-2024,26,Braga,,1. Champions Lg,5,4,264,2.9,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,2,8,3,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13,Matches,,,,,,
Vitor Carvalho,2024-2025,27,Braga,,2. Europa Lg,5,4,277,3.1,1,0,1,1,0,0,1,0,0.2,0.2,0.4,0.6,0,10,6,0.32,0.00,0.32,0.32,0.32,0.05,0.13,0.19,0.05,0.19,Matches,,,,,,
Kanya Fujimoto,2020-2021,21,Gil Vicente FC,pt POR,1. Primeira Liga,,12,987,11.0,1,2,3,1,0,0,0,0,1.7,1.7,1.9,3.6,19,32,86,0.09,0.18,0.27,0.09,0.27,0.15,0.18,0.33,0.15,0.33,,11th,27,Matches,,,
Kanya Fujimoto,2021-2022,22,Gil Vicente FC,pt POR,1. Primeira Liga,,32,2394,26.6,3,2,5,3,0,0,6,1,2.4,2.4,4.4,6.8,41,159,161,0.11,0.08,0.19,0.11,0.19,0.09,0.17,0.26,0.09,0.26,,5th,32,Matches,,,
Kanya Fujimoto,2022-2023,23,Gil Vicente FC,pt POR,1. Primeira Liga,,32,2619,29.1,0,3,3,0,0,0,1,0,1.6,1.6,4.2,5.7,46,139,181,0.00,0.10,0.10,0.00,0.10,0.05,0.14,0.20,0.05,0.20,,13th,34,Matches,,,
Kanya Fujimoto,2023-2024,24,Gil Vicente FC,pt POR,1. Primeira Liga,,21,2000,22.2,3,6,9,2,1,1,0,0,3.5,2.8,3.1,5.8,41,103,102,0.14,0.27,0.41,0.09,0.36,0.16,0.14,0.30,0.12,0.26,,12th,33,Matches,,,
Kanya Fujimoto,2024-2025,25,Gil Vicente FC,pt POR,1. Primeira Liga,,14,1097,12.2,5,3,8,4,1,1,1,0,2.6,1.8,2.4,4.2,16,35,60,0.41,0.25,0.66,0.33,0.57,0.21,0.20,0.41,0.15,0.34,,10th,14,Matches,,,
Henrique Gomes,2020-2021,24,Gil Vicente FC,pt POR,1. Primeira Liga,,6,549,6.1,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.3,7,18,28,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,0.06,,11th,10,Matches,,,
Henrique Gomes,2021-2022,25,Gil Vicente FC,pt POR,1. Primeira Liga,,3,238,2.6,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,6,8,13,0.38,0.0,0.38,0.38,0.38,0.06,0.01,0.07,0.06,0.07,,5th,6,Matches,,,
Henrique Gomes,2022-2023,26,Gil Vicente FC,pt POR,1. Primeira Liga,,5,477,5.3,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,8,21,27,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,,13th,9,Matches,,,
Paulo Sergio Mota,2020-2021,29,AEK Athens,gr GRE,1. Super League,,8,747,8.3,0,1,1,0,0,0,3,1,,,,,,,,0.00,0.12,0.12,0.00,0.12,,,,,,,4th,10,Matches,,,
Paulo Sergio Mota,2021-2022,30,Moreirense,pt POR,1. Primeira Liga,,26,2316,25.7,1,2,3,1,0,0,6,1,1.6,1.6,2.7,4.3,62,81,142,0.04,0.08,0.12,0.04,0.12,0.06,0.10,0.17,0.06,0.17,,16th,29,Matches,,,
Paulo Sergio Mota,2022-2023,31,Marítimo,pt POR,1. Primeira Liga,,8,718,8.0,0,1,1,0,0,0,2,0,0.8,0.8,1.9,2.7,8,31,49,0.00,0.13,0.13,0.00,0.13,0.09,0.24,0.33,0.09,0.33,,16th,10,Matches,,,
Renan,2020-2021,23,FC Lviv,ua UKR,1. Premier League,9,6,452,5.0,2,3,5,2,0,1,0,0,,,,,,,,0.40,0.60,1.00,0.40,1.00,,,,,,Matches,,,,,,
Renan,2021-2022,24,FK Kolos,ua UKR,1. Premier League,12,5,471,5.2,1,1,2,1,0,0,1,0,,,,,,,,0.19,0.19,0.38,0.19,0.38,,,,,,Matches,,,,,,
Renan,2022-2023,25,Žalgiris,,3. Conf Lg,6,5,458,5.1,1,1,2,1,0,0,0,0,0.7,0.7,0.4,1.0,11,8,26,0.20,0.20,0.39,0.20,0.39,0.13,0.07,0.20,0.13,0.20,Matches,,,,,,
Miullen,2020-2021,22,Gil Vicente FC,pt POR,1. Primeira Liga,,3,213,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,5,3,9,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.06,0.02,0.06,,11th,8,Matches,,,
Leandrinho,2020-2021,23,Gil Vicente FC,pt POR,1. Primeira Liga,,2,138,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,6,16,6,0.00,0.00,0.00,0.00,0.00,0.08,0.11,0.19,0.08,0.19,,11th,5,Matches,,,
Alaa Abbas,2020-2021,23,Gil Vicente FC,pt POR,1. Primeira Liga,,1,112,1.2,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,1,0,6,0.80,0.00,0.80,0.80,0.80,0.84,0.00,0.84,0.84,0.84,,11th,4,Matches,,,
Alaa Abbas,2023-2024,26,Nassaji,ir IRN,1. Pro League,,7,482,5.4,1,0,1,1,0,0,1,0,,,,,,,,0.19,0.00,0.19,0.19,0.19,,,,,,,12th,10,Matches,,,
Boubacar Hanne,2020-2021,21,Gil Vicente FC,pt POR,1. Primeira Liga,,1,111,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,5,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,,11th,6,Matches,,,
Boubacar Hanne,2021-2022,22,Gil Vicente FC,pt POR,1. Primeira Liga,,1,255,2.8,1,3,4,1,0,0,0,0,0.5,0.5,1.1,1.6,12,15,50,0.35,1.06,1.41,0.35,1.41,0.18,0.39,0.57,0.18,0.57,,5th,13,Matches,,,
Boubacar Hanne,2022-2023,23,Gil Vicente FC,pt POR,1. Primeira Liga,,0,33,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,5,7,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,,13th,2,Matches,,,
Brian Araujo,2020-2021,20,Gil Vicente FC,pt POR,1. Primeira Liga,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11th,1,Matches,,,
Brian Araujo,2021-2022,21,Gil Vicente FC,pt POR,1. Primeira Liga,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5th,1,Matches,,,
Brian Araujo,2022-2023,22,Gil Vicente FC,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13th,0,Matches,,,
Brian Araujo,2023-2024,23,Gil Vicente FC,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12th,0,Matches,,,
Brian Araujo,2024-2025,24,Gil Vicente FC,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10th,0,Matches,,,
Quentin Beunardeau,2020-2021,26,Gil Vicente FC,pt POR,1. Primeira Liga,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Quentin Beunardeau,2024-2025,30,Red Star,fr FRA,2. Ligue 2,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Tim Hall,2020-2021,23,Gil Vicente FC,pt POR,1. Primeira Liga,,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,,11th,1,Matches,,,
Tim Hall,2022-2023,25,Újpest,hu HUN,1. NB I,,13,1170,13.0,0,,,0,0,0,5,0,,,,,,,,0.00,,,0.00,,,,,,,,8th,13,Matches,,,
Tim Hall,2023-2024,26,Újpest,hu HUN,1. NB I,,12,1061,11.8,0,0,0,0,0,0,4,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,10th,15,Matches,,,
Ahmed Isaiah,2020-2021,24,Gil Vicente FC,pt POR,1. Primeira Liga,,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11th,3,Matches,,,
Souleymane Aw,2020-2021,21,Gil Vicente FC,pt POR,1. Primeira Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Daniel Fuzato,2020-2021,23,Roma,it ITA,Coppa Italia,1,0,26,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Daniel Fuzato,2021-2022,24,Roma,,3. Conf Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Daniel Fuzato,2022-2023,25,Ibiza,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Daniel Fuzato,2023-2024,26,Getafe,es ESP,Copa del Rey,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Daniel Fuzato,2024-2025,27,Eibar,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Guilherme Mantuan,2020-2021,22,Gil Vicente FC,pt POR,1. Primeira Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Juan Ruiz,2020-2021,20,Gil Vicente FC,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11th,0,Matches,,,
Filipe Ferreira,2020-2021,29,Tondela,pt POR,1. Primeira Liga,32,31,2670,29.7,1,3,4,1,0,0,1,0,0.4,0.4,2.2,2.6,44,98,102,0.03,0.10,0.13,0.03,0.13,0.01,0.08,0.09,0.01,0.09,Matches,,,,,,
Filipe Ferreira,2021-2022,30,Boavista,pt POR,1. Primeira Liga,24,14,1418,15.8,0,0,0,0,0,0,3,0,0.1,0.1,0.7,0.8,18,45,39,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,,,,,,
Filipe Ferreira,2022-2023,31,Boavista,pt POR,1. Primeira Liga,7,4,306,3.4,0,1,1,0,0,0,3,0,0.0,0.0,0.6,0.6,3,15,8,0.00,0.29,0.29,0.00,0.29,0.00,0.17,0.17,0.00,0.17,Matches,,,,,,
Filipe Ferreira,2023-2024,32,Boavista,pt POR,1. Primeira Liga,26,20,1729,19.2,0,1,1,0,0,0,4,0,0.2,0.2,0.7,0.9,19,63,42,0.00,0.05,0.05,0.00,0.05,0.01,0.04,0.05,0.01,0.05,Matches,,,,,,
Filipe Ferreira,2024-2025,33,Boavista,pt POR,1. Primeira Liga,14,14,1208,13.4,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,14,38,10,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,,,,,,
Salvador Agra,2020-2021,28,Tondela,pt POR,1. Primeira Liga,31,26,2257,25.1,3,3,6,3,0,1,6,2,4.7,3.9,2.9,6.8,63,87,193,0.12,0.12,0.24,0.12,0.24,0.19,0.12,0.30,0.15,0.27,Matches,,,,,,
Salvador Agra,2021-2022,29,Tondela,pt POR,1. Primeira Liga,32,31,2608,29.0,6,3,9,5,1,1,5,0,6.6,5.8,5.2,11.0,65,79,206,0.21,0.10,0.31,0.17,0.28,0.23,0.18,0.41,0.20,0.38,Matches,,,,,,
Salvador Agra,2022-2023,30,Boavista,pt POR,1. Primeira Liga,30,20,1651,18.3,3,4,7,3,0,0,6,0,1.4,1.4,3.5,4.9,46,59,132,0.16,0.22,0.38,0.16,0.38,0.08,0.19,0.27,0.08,0.27,Matches,,,,,,
Salvador Agra,2023-2024,31,Boavista,pt POR,1. Primeira Liga,31,31,2459,27.3,3,1,4,3,0,0,7,0,2.3,2.3,3.6,5.9,60,89,174,0.11,0.04,0.15,0.11,0.15,0.08,0.13,0.22,0.08,0.22,Matches,,,,,,
